Time,GyroscopeX,GyroscopeY,GyroscopeZ 
74.050998,0.77,-2.587,0.965
74.061552,0.77,-2.323,1.083
74.072106,1.05,-2.546,1.541
74.08266,1.05,-2.404,1.14
74.093214,0.98,-2.149,0.901
74.103768,0.84,-1.642,0.848
74.114322,0.98,-1.241,0.99
74.124876,0.77,-0.953,0.969
74.13543,0.56,-0.657,1.306
74.145984,0.56,-0.519,1.33
74.156538,0.35,-0.138,1.184
74.167092,0.7,0.345,1.269
74.177646,0.91,0.195,1.314
74.1882,0.84,0.284,1.614
74.198784,0.84,0.284,1.614
74.209368,1.12,0.102,1.44
74.219952,1.26,-0.304,1.723
74.230536,1.12,-0.462,1.411
74.24112,1.26,-0.819,1.419
74.251704,1.19,-0.977,1.107
74.262288,1.33,-0.997,0.819
74.272872,1.54,-1.066,0.807
74.283456,1.26,-1.46,1.022
74.29404,1.4,-1.63,0.779
74.304624,1.26,-1.322,1.046
74.315208,1.4,-1.241,0.99
74.325792,1.05,-0.835,0.706
74.336361,1.26,-0.697,0.73
74.34693,1.26,-0.519,1.33
74.357499,1.33,-0.543,1.468
74.368068,1.61,-0.6,1.387
74.378637,1.82,-0.742,1.788
74.389206,1.68,-1.147,2.072
74.399775,1.47,-1.76,2.32
74.410344,1.61,-1.841,2.376
74.420913,1.96,-1.861,2.089
74.431482,1.96,-1.971,1.501
74.442051,1.82,-1.918,0.799
74.45262,2.45,-2.145,0.475
74.463189,2.38,-1.934,0.085
74.473744,2.17,-1.675,0.629
74.484299,1.96,-1.135,0.795
74.494854,1.89,-0.827,1.063
74.505409,1.54,-0.255,1.448
74.515964,1.26,-0.223,1.667
74.526519,1.54,-0.166,1.748
74.537074,1.4,-0.247,1.805
74.547629,1.12,-0.048,1.484
74.558184,0.98,-0.223,1.667
74.568739,1.12,-0.624,1.525
74.579294,0.98,-0.742,1.788
74.589849,0.98,-1.569,1.642
74.600404,1.12,-1.946,1.363
74.61094,1.19,-2.096,1.407
74.621476,1.26,-2.348,1.221
74.632012,1.19,-2.299,0.945
74.642548,1.33,-2.323,1.083
74.653084,1.19,-2.315,1.44
74.66362,1.12,-2.193,1.959
74.674156,1.05,-1.711,2.044
74.684692,1.61,-1.938,1.72
74.695228,1.47,-1.756,1.894
74.705764,1.47,-1.241,2.198
74.7163,1.61,-1.192,1.922
74.726836,1.68,-1.245,1.415
74.737372,1.89,-1.038,1.452
74.747898,1.75,-0.936,1.683
74.758424,1.89,-1.111,1.865
74.76895,2.24,-1.5,1.655
74.779476,2.1,-1.362,1.679
74.790002,1.96,-1.476,1.517
74.800528,1.68,-1.301,1.334
74.811054,1.68,-1.46,1.022
74.82158,1.68,-1.634,1.205
74.832106,1.68,-1.614,1.492
74.842632,1.54,-1.245,1.415
74.853158,1.26,-1.074,1.659
74.863702,1.26,-1.188,1.496
74.874246,1.4,-0.977,1.107
74.88479,1.33,-1.151,1.29
74.895334,1.4,-1.277,1.196
74.905878,1.47,-1.026,1.383
74.916422,1.33,-0.989,1.176
74.926966,1.19,-0.632,1.168
74.93751,1.33,-0.722,0.868
74.948054,1.4,-0.746,1.006
74.958598,1.47,-0.482,1.123
74.969142,1.47,-0.551,1.111
74.979686,1.33,-0.482,1.123
74.990214,1.19,-0.126,1.115
75.000742,1.61,-0.701,1.156
75.01127,1.61,-0.491,0.766
75.021798,1.54,-0.332,1.079
75.032326,1.75,-0.328,0.653
75.042854,1.61,-0.563,1.18
75.053382,1.54,-0.762,1.5
75.06391,1.61,-0.738,1.363
75.074438,1.82,-0.758,1.075
75.084966,1.82,-0.722,0.868
75.095494,1.96,-0.908,1.119
75.106022,2.03,-0.989,1.176
75.11655,1.82,-0.819,1.419
75.127055,1.89,-0.888,1.407
75.13756,1.61,-1.026,1.383
75.148065,1.61,-0.92,1.188
75.15857,1.75,-0.726,1.294
75.169075,1.82,-1.014,1.314
75.17958,1.96,-1.164,1.359
75.190085,1.75,-1.293,1.691
75.20059,1.75,-1.378,2.174
75.211095,1.68,-1.816,2.239
75.2216,1.75,-1.772,2.389
75.232105,2.03,-1.76,2.32
75.24261,2.31,-1.666,2.194
75.253115,2.38,-1.731,1.756
75.263613,2.87,-2.141,1.257
75.274111,2.94,-1.796,1.318
75.284609,2.8,-1.715,1.261
75.295107,2.45,-1.184,1.071
75.305605,2.8,-0.932,1.257
75.316103,2.73,-0.969,1.464
75.326601,2.45,-0.705,1.582
75.337099,2.17,-0.328,1.861
75.347597,1.89,-0.616,1.882
75.358095,1.89,-0.584,2.101
75.368593,1.61,-0.766,1.926
75.379091,1.54,-1.074,1.659
75.389563,1.54,-1.281,1.622
75.400035,1.68,-1.026,1.383
75.410507,1.61,-1.5,1.655
75.420979,1.54,-1.662,1.768
75.431451,1.68,-1.788,1.675
75.441923,1.61,-1.464,1.448
75.452395,1.61,-1.415,1.172
75.462867,1.61,-1.464,1.448
75.473339,1.33,-1.285,2.048
75.483811,1.47,-1.411,1.955
75.494283,1.47,-1.387,1.817
75.504755,1.54,-1.561,1.999
75.515227,1.4,-1.399,1.886
75.52571,1.68,-1.131,1.578
75.536193,1.96,-1.257,1.484
75.546676,1.89,-1.038,1.452
75.557159,2.1,-0.819,1.419
75.567642,2.24,-0.981,1.533
75.578125,2.31,-1.391,1.034
75.588608,2.1,-1.058,1.164
75.599091,1.89,-1.083,1.302
75.609574,1.96,-0.932,1.257
75.620057,1.75,-0.945,1.326
75.63054,1.68,-0.701,1.156
75.641023,1.4,-0.876,1.338
75.651506,1.75,-1.245,1.415
75.661957,1.82,-1.095,1.371
75.672408,1.54,-0.819,1.419
75.682859,1.54,-1.164,1.359
75.69331,1.68,-1.233,1.346
75.703761,1.47,-1.196,1.14
75.714212,1.54,-1.103,1.014
75.724663,1.47,-0.92,1.188
75.735114,1.54,-0.896,1.05
75.745565,1.54,-0.746,1.006
75.756016,1.61,-0.758,1.075
75.766467,1.54,-0.782,1.213
75.776918,1.19,-1.014,1.314
75.787372,1.4,-0.888,1.407
75.797826,1.61,-0.486,1.549
75.80828,1.54,-0.6,1.387
75.818734,1.19,-0.705,1.582
75.829188,1.47,-1.038,1.452
75.839642,1.54,-0.807,1.35
75.850096,1.61,-0.807,1.35
75.86055,1.61,-1.038,1.452
75.871004,1.61,-1.419,1.598
75.881458,1.54,-1.18,1.853
75.891912,1.61,-1.131,1.578
75.902366,1.54,-1.589,1.355
75.912848,1.33,-1.634,1.205
75.92333,1.33,-1.395,1.46
75.933812,1.33,-1.411,0.746
75.944294,1.4,-1.172,1.002
75.954776,1.4,-1.176,1.428
75.965258,1.4,-1.05,1.521
75.97574,1.33,-0.714,1.225
75.986222,1.4,-0.803,0.925
75.996704,1.47,-0.596,0.961
76.007186,1.12,-0.426,1.204
76.017668,1.47,-0.75,1.432
76.02815,1.54,-0.973,1.89
76.038627,1.75,-1.447,2.162
76.049104,1.75,-1.565,2.425
76.059581,1.54,-1.808,2.595
76.070058,1.68,-2.262,1.947
76.080535,1.75,-2.295,1.728
76.091012,1.75,-1.889,1.444
76.101489,1.82,-1.634,1.205
76.111966,1.89,-1.894,0.661
76.122443,2.1,-1.492,0.803
76.13292,2.03,-1.115,1.083
76.143397,2.03,-1.038,1.452
76.153874,1.61,-0.592,1.744
76.164351,1.89,-0.3,1.298
76.174828,1.68,-0.048,1.484
76.185327,1.68,-0.15,1.253
76.195826,1.12,-0.211,1.598
76.206325,1.26,-0.267,1.517
76.216824,0.84,-0.6,1.387
76.227323,0.84,-1.038,1.452
76.237822,0.98,-1.176,1.428
76.248321,0.91,-1.395,1.46
76.25882,0.84,-1.334,1.115
76.269319,0.84,-1.594,0.572
76.279818,0.98,-1.561,0.791
76.290317,0.98,-1.375,0.54
76.300816,1.05,-1.577,1.286
76.311309,1.05,-1.662,1.768
76.321802,1.05,-1.666,2.194
76.332295,1.26,-1.492,2.011
76.342788,1.54,-1.423,2.024
76.353281,1.47,-1.172,2.21
76.363774,1.75,-0.88,1.764
76.374267,2.17,-1.083,1.302
76.38476,1.96,-0.945,1.326
76.395253,1.89,-0.876,1.338
76.405746,1.75,-0.807,1.35
76.416239,2.03,-0.75,1.432
76.426732,2.17,-1.245,1.415
76.437225,2.03,-0.981,1.533
76.447699,1.82,-0.936,1.683
76.458173,1.82,-1.005,1.671
76.468647,1.96,-1.155,1.715
76.479121,1.61,-1.099,1.797
76.489595,1.47,-1.374,1.748
76.500069,1.4,-1.593,1.78
76.510543,1.33,-1.419,1.598
76.521017,1.47,-1.488,1.586
76.531491,1.4,-1.293,1.691
76.541965,1.47,-1.589,1.355
76.552439,1.47,-1.439,1.31
76.562913,1.4,-1.427,1.241
76.573387,1.47,-1.529,1.01
76.58389,1.61,-1.508,1.298
76.594393,1.54,-1.5,1.655
76.604896,1.75,-1.062,1.59
76.615399,1.61,-0.969,1.464
76.625902,1.61,-0.969,1.464
76.636405,1.54,-0.807,1.35
76.646908,1.4,-0.843,1.557
76.657411,1.82,-0.912,1.545
76.667914,1.61,-0.961,1.821
76.678417,1.54,-1.119,1.509
76.68892,1.47,-0.924,1.614
76.699423,1.61,-1.143,1.646
76.709931,1.82,-1.719,1.687
76.720439,1.68,-1.431,1.667
76.730947,1.61,-1.338,1.541
76.741455,1.33,-1.808,1.387
76.751963,1.19,-2.06,1.201
76.762471,1.33,-1.533,1.436
76.772979,1.26,-1.533,1.436
76.783487,1.4,-1.658,1.342
76.793995,1.26,-1.419,1.598
76.804503,1.19,-1.05,1.521
76.815011,1.33,-0.981,1.533
76.825519,1.4,-1.245,1.415
76.836027,1.54,-1.326,1.472
76.846535,1.61,-1.33,1.898
76.85704,1.54,-1.492,2.011
76.867545,1.61,-1.735,2.182
76.87805,1.75,-1.954,2.214
76.888555,1.75,-2.011,2.133
76.89906,1.61,-2.068,2.052
76.909565,1.82,-1.934,1.294
76.92007,1.82,-1.873,0.949
76.930575,2.24,-1.841,1.168
76.94108,1.96,-1.37,1.322
76.951585,2.31,-1.346,1.184
76.96209,2.17,-0.563,1.18
76.972595,2.17,-0.6,1.387
76.9831,1.89,-0.58,1.675
76.993624,1.61,-0.405,1.492
77.004148,1.82,-0.519,1.33
77.014672,1.75,-0.632,1.168
77.025196,1.4,-0.689,1.087
77.03572,1.61,-0.819,1.419
77.046244,1.68,-1.164,1.359
77.056768,1.82,-1.383,1.391
77.067292,1.96,-1.816,1.03
77.077816,1.68,-1.873,0.949
77.08834,1.89,-1.739,1.399
77.098864,1.61,-1.573,0.86
77.109388,1.54,-1.662,0.56
77.119902,1.68,-1.435,0.884
77.130416,1.68,-1.062,1.59
77.14093,1.54,-0.904,1.902
77.151444,1.47,-0.673,1.801
77.161958,1.54,-0.511,1.687
77.172472,1.33,-0.673,1.801
77.182986,1.4,-0.73,1.719
77.1935,1.61,-0.718,1.65
77.204014,1.75,-0.75,1.432
77.214528,1.96,-1.014,1.314
77.225042,1.82,-1.038,1.452
77.235556,1.54,-1.208,1.209
77.24607,1.4,-1.322,1.046
77.25657,1.4,-1.139,1.221
77.26707,1.54,-1.301,1.334
77.27757,1.19,-1.086,1.728
77.28807,1.12,-1.03,1.809
77.29857,0.98,-0.904,1.902
77.30907,0.63,-0.985,1.959
77.31957,0.7,-0.827,2.271
77.33007,0.35,-0.965,2.247
77.34057,0.56,-1.103,2.222
77.35107,0.63,-1.168,1.784
77.36157,0.63,-1.155,1.715
77.37207,0.21,-1.289,1.265
77.38257,0.14,-1.626,1.561
77.39307,0.42,-1.67,1.411
77.403594,0.35,-1.557,1.574
77.414118,0.84,-1.545,1.505
77.424642,0.56,-1.464,1.448
77.435166,0.63,-1.464,1.448
77.44569,0.98,-1.257,1.484
77.456214,0.56,-1.086,1.728
77.466738,0.84,-0.361,1.642
77.477262,0.91,-0.649,1.663
77.487786,1.33,-0.855,1.626
77.49831,1.19,-0.916,1.971
77.508834,1.26,-0.685,1.869
77.519376,1.54,-0.993,1.602
77.529918,1.47,-1.192,1.922
77.54046,1.4,-1.35,1.61
77.551002,1.26,-1.168,1.784
77.561544,1.33,-1.387,1.817
77.572086,1.47,-1.756,1.894
77.582628,1.47,-1.172,2.21
77.59317,1.61,-1.305,1.76
77.603712,1.75,-1.143,1.646
77.614254,1.68,-0.969,1.464
77.624796,1.68,-0.888,1.407
77.635338,1.68,-1.699,1.975
77.645864,1.89,-1.735,2.182
77.65639,1.61,-1.468,1.874
77.666916,1.47,-1.8,1.744
77.677442,1.54,-1.824,1.882
77.687968,1.82,-2.031,1.845
77.698494,1.75,-2.112,1.902
77.70902,2.17,-2.064,1.626
77.719546,2.45,-1.772,1.18
77.730072,2.45,-1.301,1.334
77.740598,2.66,-0.989,1.176
77.751124,2.73,-1.079,0.876
77.76165,2.52,-0.815,0.994
77.772176,2.52,-0.563,1.18
77.78271,2.31,-0.13,1.541
77.793244,1.82,-0.036,1.415
77.803778,1.61,-0.243,1.379
77.814312,1.61,-0.369,1.285
77.824846,1.68,-0.438,1.273
77.83538,1.33,-0.612,1.456
77.845914,1.54,-0.888,1.407
77.856448,1.61,-1.358,1.253
77.866982,1.26,-1.383,1.391
77.877516,1.26,-1.362,1.679
77.88805,1.26,-1.634,1.205
77.898584,1.19,-1.573,0.86
77.909096,1.26,-1.784,1.249
77.919608,1.26,-1.606,1.849
77.93012,1.4,-1.472,2.299
77.940632,1.47,-1.699,1.975
77.951144,1.54,-1.435,2.093
77.961656,1.4,-1.261,1.91
77.972168,1.61,-0.754,1.857
77.98268,1.96,-1.131,1.578
77.993192,1.82,-1.05,1.521
78.003704,1.82,-0.957,1.395
78.014216,1.89,-0.774,1.569
78.024728,1.75,-0.868,1.695
78.03524,1.54,-0.924,1.614
78.045752,1.75,-0.961,1.821
78.056282,1.68,-1.062,1.59
78.066812,1.33,-1.042,1.878
78.077342,1.33,-0.823,1.845
78.087872,1.47,-0.823,1.845
78.098402,1.12,-0.892,1.833
78.108932,1.33,-1.03,1.809
78.119462,1.54,-1.111,1.865
78.129992,1.4,-1.618,1.918
78.140522,1.26,-1.662,1.768
78.151052,1.19,-1.407,1.529
78.161582,1.61,-1.857,1.663
78.172112,1.47,-1.8,1.744
78.182651,1.33,-1.602,1.424
78.19319,1.4,-1.257,1.484
78.203729,1.26,-1.224,1.703
78.214268,1.47,-1.005,1.671
78.224807,1.68,-0.981,1.533
78.235346,1.61,-0.945,1.326
78.245885,1.4,-0.807,1.35
78.256424,1.54,-0.519,1.33
78.266963,1.4,-0.693,1.513
78.277502,1.19,-0.969,1.464
78.288041,1.19,-1.062,1.59
78.29858,1.33,-1.224,1.703
78.309113,1.4,-1.224,1.703
78.319646,1.47,-1.443,1.736
78.330179,1.47,-1.593,1.78
78.340712,1.26,-1.654,2.125
78.351245,1.4,-1.756,1.894
78.361778,1.19,-2.226,1.74
78.372311,1.33,-2.145,1.683
78.382844,1.19,-2.108,1.476
78.393377,1.05,-2.202,1.602
78.40391,0.77,-1.869,1.732
78.414443,0.77,-1.719,1.687
78.424976,0.84,-1.383,1.391
78.435509,0.56,-1.257,1.484
78.446042,0.49,-1.512,1.724
78.456544,0.49,-1.168,1.784
78.467046,0.49,-1.155,1.715
78.477548,0.77,-1.399,1.886
78.48805,0.91,-1.553,2.356
78.498552,0.91,-1.784,2.458
78.509054,0.77,-1.735,2.182
78.519556,1.05,-1.914,1.582
78.530058,0.98,-2.003,1.282
78.54056,1.4,-1.589,1.355
78.551062,1.68,-1.573,0.86
78.561564,1.82,-1.249,0.633
78.572066,2.24,-0.847,0.775
78.582568,2.52,-0.904,0.694
78.593085,2.17,-0.413,1.135
78.603602,1.61,-0.531,1.399
78.614119,1.47,-0.061,1.553
78.624636,1.33,-0.069,1.196
78.635153,0.98,-0.012,1.277
78.64567,1.19,-0.207,1.172
78.656187,0.98,-0.563,1.18
78.666704,0.98,-0.701,1.156
78.677221,1.26,-0.989,1.176
78.687738,0.98,-1.301,1.334
78.698255,0.7,-1.748,1.042
78.70878,0.91,-1.61,1.067
78.719305,1.05,-1.285,0.84
78.72983,0.84,-1.366,0.896
78.740355,1.05,-1.727,1.33
78.75088,0.98,-1.419,1.598
78.761405,1.05,-1.03,1.809
78.77193,0.77,-1.293,1.691
78.782455,1.33,-1.318,1.829
78.79298,1.4,-1.18,1.853
78.803505,1.47,-0.835,1.914
78.81403,1.96,-0.795,1.281
78.824555,2.17,-0.92,1.188
78.83508,2.24,-0.839,1.131
78.845589,2.8,-0.928,0.831
78.856098,2.66,-0.645,1.237
78.866607,2.87,-1.204,0.783
78.877116,2.73,-1.079,0.876
78.887625,2.59,-1.115,1.083
78.898134,2.24,-1.184,1.071
78.908643,1.82,-0.758,1.075
78.919152,1.75,-0.77,1.144
78.929661,1.96,-1.034,1.026
78.94017,1.4,-0.689,1.087
78.950679,1.26,-0.332,1.079
78.961188,1.12,-0.454,0.56
78.971697,0.98,-0.487,0.341
78.98222,0.98,-0.693,0.304
78.992743,0.7,-0.462,0.203
79.003266,0.77,-0.405,0.284
79.013789,1.05,-0.588,0.11
79.024312,1.19,-0.333,-0.13
79.034835,1.47,-0.251,-0.186
79.045358,1.19,-0.219,0.032
79.055881,1.19,0.207,0.036
79.066404,1.33,0.207,0.036
79.076927,1.47,0.207,0.036
79.08745,1.26,0.734,0.272
79.097973,1.4,0.698,0.478
79.108485,1.54,0.629,0.466
79.118997,1.47,0.584,0.316
79.129509,1.26,0.637,0.823
79.140021,0.98,0.235,0.681
79.150533,1.19,-0.134,0.758
79.161045,1.19,-0.272,0.734
79.171557,1.12,-0.332,1.079
79.182069,1.19,-0.422,0.779
79.192581,1.05,-0.989,1.176
79.203093,1.05,-1.326,1.472
79.213605,1.05,-1.67,1.411
79.224117,1.26,-1.76,1.111
79.234629,1.47,-2.003,1.282
79.245144,1.82,-1.91,1.156
79.255659,1.75,-2.234,1.383
79.266174,1.82,-2.319,1.866
79.276689,1.82,-2.116,2.328
79.287204,1.75,-2.429,2.486
79.297719,1.68,-2.279,2.441
79.308234,2.03,-2.015,2.559
79.318749,2.38,-2.06,2.409
79.329264,2.73,-2.112,1.902
79.339779,3.15,-1.683,1.48
79.350294,3.92,-1.435,0.884
79.360809,4.69,-1.508,1.298
79.371324,4.34,-0.864,1.269
79.381811,3.5,-1.164,1.359
79.392298,2.45,-1.33,1.898
79.402785,1.68,-0.584,2.101
79.413272,1.33,-0.657,2.514
79.423759,0.56,-1.155,2.924
79.434246,0.14,-1.739,2.608
79.444733,-0.7,-1.999,2.064
79.45522,-1.96,-2.181,0.682
79.465707,-2.94,-2.263,-0.47
79.476194,-3.99,-2.774,-1.2
79.486681,-4.2,-2.968,-1.305
79.497168,-3.71,-2.681,-1.326
79.507654,-3.08,-3.054,-0.823
79.51814,-3.08,-2.891,-0.936
79.528626,-2.94,-2.798,-1.062
79.539112,-3.64,-2.985,-0.811
79.549598,-4.06,-2.482,-0.438
79.560084,-5.11,-2.34,0.369
79.57057,-5.74,-1.837,0.742
79.581056,-6.51,-0.904,0.694
79.591542,-6.86,-0.142,0.401
79.602028,-6.86,0.434,0.361
79.612514,-6.86,1.334,0.093
79.623,-7.21,1.715,-0.053
79.633455,-7.14,1.452,-0.171
79.64391,-7.42,1.379,0.243
79.654365,-6.65,1.168,0.632
79.66482,-6.16,0.998,0.389
79.675275,-5.39,0.397,0.568
79.68573,-4.41,0.065,0.438
79.696185,-3.22,-0.174,0.182
79.70664,-2.1,-0.689,-0.122
79.717095,-0.98,-0.912,0.337
79.72755,-0.28,-1.123,0.726
79.738005,0.42,-1.091,0.945
79.74846,1.19,-1.391,1.034
79.758915,1.68,-1.565,1.217
79.769394,2.52,-1.67,1.411
79.779873,3.29,-1.719,1.687
79.790352,4.13,-1.662,1.768
79.800831,4.76,-1.374,1.748
79.81131,4.97,-1.455,1.805
79.821789,5.32,-1.322,2.255
79.832268,5.88,-1.48,1.943
79.842747,6.3,-1.472,2.299
79.853226,7.0,-1.504,2.08
79.863705,7.35,-1.378,2.174
79.874184,7.35,-1.33,1.898
79.884663,7.42,-1.362,2.887
79.895131,7.77,-1.362,2.887
79.905599,8.12,-1.845,2.802
79.916067,8.4,-1.569,2.851
79.926535,8.4,-1.662,2.977
79.937003,8.61,-1.755,3.102
79.947471,8.82,-1.618,3.127
79.957939,9.03,-1.755,3.102
79.968407,9.24,-1.812,3.021
79.978875,9.38,-1.995,2.847
79.989343,9.38,-1.958,2.64
79.999811,9.52,-1.958,2.64
80.010279,9.45,-2.12,2.754
80.020747,9.31,-1.751,2.677
80.03124,9.03,-2.315,2.648
80.041733,8.54,-2.36,2.498
80.052226,8.26,-2.416,2.417
80.062719,8.19,-2.258,2.729
80.073212,7.77,-2.096,2.616
80.083705,7.49,-2.279,2.441
80.094198,7.07,-2.355,3.281
80.104691,6.65,-2.493,3.257
80.115184,6.37,-2.724,3.358
80.125677,6.23,-2.299,3.362
80.13617,5.95,-2.331,3.143
80.146663,5.81,-2.295,2.936
80.157154,5.67,-1.979,2.352
80.167645,5.67,-1.768,1.963
80.178136,5.6,-1.618,1.918
80.188627,5.18,-1.342,1.967
80.199118,5.11,-1.261,1.91
80.209609,4.55,-0.997,2.028
80.2201,4.34,-0.628,1.951
80.230591,3.99,-0.628,1.951
80.241082,3.36,-0.766,1.926
80.251573,2.8,-1.042,1.878
80.262064,2.8,-0.961,1.821
80.272555,2.24,-1.074,1.659
80.283046,1.82,-0.811,1.776
80.293558,1.75,-0.73,1.719
80.30407,1.61,-1.305,1.76
80.314582,1.4,-1.265,2.336
80.325094,0.98,-1.391,2.243
80.335606,1.19,-1.464,1.448
80.346118,1.19,-1.196,1.14
80.35663,1.12,-1.407,1.529
80.367142,0.77,-1.228,2.129
80.377654,0.84,-0.973,1.89
80.388166,0.56,-0.936,1.683
80.398678,0.28,-1.143,1.646
80.40919,0.35,-0.957,1.395
80.419712,0.42,-0.908,1.119
80.430234,0.63,-1.103,1.014
80.440756,0.35,-0.714,1.225
80.451278,0.42,-0.438,1.273
80.4618,0.49,-0.341,0.722
80.472322,0.91,-0.442,0.491
80.482844,0.77,-0.409,0.71
80.493366,0.35,-0.628,0.742
80.503888,0.63,-0.758,1.075
80.51441,0.49,-0.815,0.994
80.524932,0.49,-0.726,1.294
80.535454,0.63,-0.689,1.087
80.545976,0.35,-0.819,1.419
80.556509,0.21,-1.107,1.44
80.567042,0.42,-1.022,0.957
80.577575,0.07,-0.592,0.535
80.588108,0.21,-0.754,0.649
80.598641,0.35,-0.799,0.499
80.609174,0.63,-0.58,0.466
80.619707,0.63,-0.122,0.689
80.63024,0.56,-0.097,0.551
80.640773,0.56,-0.235,0.527
80.651306,0.7,0.179,0.6
80.661839,0.84,0.28,0.831
80.672372,1.12,0.235,0.681
80.682905,1.26,0.13,0.876
80.693438,1.05,0.402,1.35
80.703972,0.98,0.414,1.281
80.714506,1.05,0.11,0.588
80.72504,0.84,-0.337,0.296
80.735574,0.63,-0.422,0.779
80.746108,0.77,-0.401,1.067
80.756642,0.63,-0.653,0.88
80.767176,0.42,-0.592,0.535
80.77771,0.56,-0.637,0.385
80.788244,0.56,-0.422,0.779
80.798778,0.42,-0.649,0.454
80.809312,0.49,-0.499,0.41
80.819846,-0.07,-0.385,0.572
80.83038,0.14,-0.122,0.689
80.840894,0.35,-0.328,0.653
80.851408,0.35,-0.515,0.904
80.861922,0.14,-0.397,0.641
80.872436,0.28,-0.742,0.58
80.88295,0.42,-1.188,0.288
80.893464,0.63,-1.431,0.458
80.903978,0.63,-1.857,0.454
80.914492,1.05,-1.833,0.317
80.925006,1.4,-1.646,0.065
80.93552,1.68,-1.723,-0.304
80.946034,1.75,-1.654,-0.292
80.956548,2.1,-1.298,-0.3
80.967062,2.52,-0.547,-0.523
80.977569,2.52,-0.11,-0.588
80.988076,2.66,0.223,-0.458
80.998583,2.38,0.62,0.109
81.00909,2.03,1.188,0.92
81.019597,1.82,0.827,1.354
81.030104,1.68,0.572,1.594
81.040611,1.54,0.617,1.744
81.051118,1.12,0.454,1.857
81.061625,1.12,0.085,1.934
81.072132,0.98,-0.616,1.882
81.082639,1.12,-1.168,1.784
81.093146,1.33,-1.707,1.618
81.10364,1.19,-2.052,1.557
81.114134,0.98,-2.352,1.647
81.124628,0.98,-2.457,1.841
81.135122,0.91,-2.607,1.886
81.145616,0.91,-2.55,1.967
81.15611,1.19,-2.311,2.222
81.166604,1.05,-2.088,2.973
81.177098,1.19,-1.995,2.847
81.187592,1.26,-1.772,2.389
81.198086,1.54,-1.496,2.437
81.20858,1.82,-1.184,2.279
81.219074,2.03,-0.997,2.028
81.229568,2.1,-1.281,1.622
81.240062,2.59,-2.084,1.338
81.250555,2.59,-1.395,1.46
81.261048,2.73,-0.957,1.395
81.271541,2.52,-0.705,1.582
81.282034,2.24,-0.555,1.537
81.292527,1.75,0.102,1.44
81.30302,1.75,0.333,1.338
81.313513,1.61,0.239,1.464
81.324006,0.63,0.049,2.141
81.334499,0.21,-0.357,2.425
81.344992,0.35,-0.243,2.587
81.355485,0.21,-0.348,2.782
81.365978,0.28,-0.981,2.741
81.376517,-0.42,-1.111,3.074
81.387056,-0.07,-1.581,2.92
81.397595,-0.07,-2.072,2.478
81.408134,0.14,-2.323,2.291
81.418673,0.21,-2.481,1.979
81.429212,0.49,-2.429,1.278
81.439751,0.56,-2.473,1.128
81.45029,0.7,-2.441,1.347
81.460829,0.49,-2.035,1.063
81.471368,0.63,-1.618,0.71
81.481907,0.98,-1.297,0.908
81.492515,1.19,-0.928,0.831
81.503123,1.26,-0.47,1.054
81.513731,1.19,-0.194,1.103
81.524339,1.33,0.231,1.107
81.534947,0.84,0.43,0.787
81.545555,0.77,0.511,0.73
81.556163,1.12,0.535,0.592
81.566771,0.84,0.511,0.73
81.577379,0.56,0.637,0.823
81.587987,0.35,0.142,0.807
81.598595,-0.07,0.106,1.014
81.609203,0.28,-0.182,1.034
81.619844,0.21,-0.328,0.653
81.630485,0.14,-0.758,1.075
81.641126,0.28,-0.945,1.326
81.651767,0.28,-1.354,2.036
81.662408,0.21,-1.322,2.255
81.673049,0.7,-1.618,1.918
81.68369,0.84,-1.735,2.182
81.694331,1.26,-1.504,2.08
81.704972,1.54,-1.666,2.194
81.715613,1.82,-1.435,2.093
81.726254,1.89,-1.756,1.894
81.736895,2.31,-2.007,1.707
81.747536,2.38,-1.65,1.699
81.758227,2.24,-1.512,1.724
81.768918,2.03,-1.366,2.105
81.779609,1.96,-1.115,2.291
81.7903,1.68,-0.738,2.571
81.800991,1.33,-0.912,2.753
81.811682,0.98,-0.725,2.502
81.822373,0.84,-0.794,2.49
81.833064,0.84,-0.843,2.766
81.843755,0.63,-0.944,2.535
81.854446,0.7,-0.969,2.672
81.865137,0.77,-1.877,2.583
81.875828,0.77,-2.027,2.628
81.886517,0.7,-2.315,2.648
81.897206,0.7,-2.453,2.624
81.907895,0.77,-2.344,2.003
81.918584,0.63,-2.319,1.866
81.929273,0.7,-2.506,2.117
81.939962,0.84,-2.104,2.259
81.950651,0.49,-2.035,2.271
81.96134,0.63,-1.678,2.263
81.972029,0.56,-1.492,2.011
81.982718,0.77,-1.09,2.153
81.993407,0.63,-0.709,2.007
82.004096,0.77,-0.904,1.902
82.014785,1.26,-0.592,1.744
82.025485,1.47,-0.831,1.488
82.036185,1.12,-0.843,1.557
82.046885,1.19,-0.831,1.488
82.057585,1.33,-0.519,1.33
82.068285,1.12,-0.734,0.937
82.078985,1.54,-0.584,0.892
82.089685,1.68,-0.616,0.673
82.100385,1.54,-0.47,1.054
82.111085,1.68,-0.434,0.848
82.121785,1.47,-0.377,0.929
82.132485,1.54,-0.251,1.022
82.143185,1.54,-0.434,0.848
82.153878,1.75,-0.86,0.844
82.164571,1.61,-0.632,1.168
82.175264,1.82,-0.616,0.673
82.185957,1.61,-0.547,0.685
82.19665,1.82,-0.543,0.26
82.207343,1.61,-0.487,0.341
