Time,GyroscopeX,GyroscopeY,GyroscopeZ 
186.124618,1.61,3.673,-6.318
186.135112,2.52,3.235,-7.462
186.145606,2.73,3.117,-7.198
186.1561,4.06,2.234,-5.008
186.166594,5.04,1.476,-2.725
186.177088,5.74,0.624,-0.316
186.187582,6.23,-0.174,1.391
186.198076,7.0,-0.571,2.032
186.20857,7.91,-0.863,2.478
186.219064,8.75,-1.488,2.794
186.229558,9.03,-1.261,3.118
186.240074,8.82,-0.977,3.524
186.25059,7.35,-1.143,4.063
186.261106,5.74,-1.285,4.465
186.271622,3.99,-1.633,4.83
186.282138,2.24,-2.343,5.629
186.292654,0.63,-2.659,6.213
186.30317,-0.35,-3.389,6.724
186.313686,-0.98,-3.365,6.586
186.324202,-1.19,-3.126,5.633
186.334718,-1.19,-2.688,4.359
186.345234,-0.49,-2.376,4.201
186.35575,0.63,-1.427,3.658
186.366306,1.75,-0.843,2.766
186.376862,3.57,0.179,1.809
186.387418,4.27,2.003,1.135
186.397974,4.48,3.191,0.847
186.40853,4.48,4.108,1.293
186.419086,4.06,4.947,1.37
186.429642,3.29,5.333,2.006
186.440198,2.31,5.373,2.582
186.450754,1.47,5.402,3.227
186.46131,0.77,5.167,3.754
186.471866,0.28,4.664,4.59
186.482422,0.21,3.229,5.474
186.49298,-0.14,2.422,6.824
186.503538,-0.63,0.942,7.558
186.514096,-0.84,0.212,8.069
186.524654,-1.26,-0.94,8.151
186.535212,-1.47,-1.54,8.329
186.54577,-1.82,-2.598,8.285
186.556328,-2.17,-3.498,8.552
186.566886,-2.38,-4.33,8.832
186.577444,-2.1,-5.4,8.857
186.588002,-1.68,-6.333,8.906
186.59856,-1.33,-6.827,8.889
186.609118,-0.84,-7.277,9.023
186.619676,-0.35,-6.88,8.383
186.630234,0.14,-6.446,7.535
186.640792,1.33,-5.806,6.724
186.651332,1.82,-4.675,6.355
186.661872,2.73,-4.054,5.256
186.672412,3.57,-2.53,3.463
186.682952,4.9,-0.762,1.5
186.693492,5.18,0.345,0.061
186.704032,4.9,1.516,-0.941
186.714572,4.62,2.376,-1.785
186.725112,4.27,2.887,-2.263
186.735652,4.06,2.704,-2.437
186.746192,3.36,2.595,-1.817
186.756732,3.5,1.679,-1.055
186.76729,3.01,0.649,-0.454
186.777848,2.45,0.008,0.357
186.788406,2.45,-1.022,0.957
186.798964,2.24,-1.642,0.848
186.809522,2.24,-2.498,1.266
186.82008,2.03,-3.207,2.064
186.830638,1.82,-3.349,2.466
186.841196,1.82,-3.601,2.279
186.851754,1.68,-4.282,1.306
186.862312,1.54,-4.104,0.698
186.87287,1.61,-3.56,0.438
186.883428,1.19,-3.366,0.544
186.893975,1.19,-3.199,0.005
186.904522,0.7,-3.102,-0.547
186.915069,0.77,-3.272,-0.79
186.925616,0.28,-3.252,-0.502
186.936163,-0.21,-3.39,-0.527
186.94671,-0.49,-3.816,-0.531
186.957257,-0.56,-4.197,-0.385
186.967804,-0.28,-4.254,-0.466
186.978351,-0.21,-4.379,-0.559
186.988898,0.14,-4.761,-0.413
186.999445,0.56,-5.024,-0.531
187.009992,0.49,-5.036,-0.462
187.020539,0.42,-5.0,-0.668
187.031067,0.84,-4.976,-0.806
187.041595,0.7,-4.878,-1.358
187.052123,0.42,-4.773,-1.552
187.062651,0.14,-4.534,-1.297
187.073179,0.42,-4.42,-1.135
187.083707,0.49,-3.865,-1.463
187.094235,0.63,-2.851,-1.569
187.104763,1.19,-2.194,-1.666
187.115291,1.4,-1.387,-1.808
187.125819,2.24,-0.458,-1.431
187.136347,2.87,0.908,-1.119
187.146875,2.94,1.529,-1.01
187.157403,3.85,2.206,-0.819
187.167936,3.92,2.778,-0.434
187.178469,4.2,3.398,-0.325
187.189002,3.92,4.01,0.636
187.199535,4.48,4.732,0.977
187.210068,4.06,4.874,1.784
187.220601,3.78,4.505,1.861
187.231134,3.71,3.917,1.97
187.241667,3.36,3.402,1.666
187.2522,2.87,2.952,1.8
187.262733,2.59,2.64,1.958
187.273266,2.38,1.963,1.768
187.283799,1.89,1.379,1.451
187.294332,1.54,0.657,1.111
187.304888,1.19,-0.345,1.148
187.315444,1.05,-0.884,0.981
187.326,1.33,-1.18,0.645
187.336556,1.68,-1.719,0.479
187.347112,1.54,-1.946,0.154
187.357668,1.61,-2.299,-0.263
187.368224,1.68,-2.186,-0.101
187.37878,1.75,-1.971,0.292
187.389336,1.96,-1.654,0.917
187.399892,2.03,-1.877,1.375
187.410448,2.1,-1.484,1.16
187.420989,1.96,-1.577,1.286
187.43153,1.96,-1.131,1.578
187.442071,2.38,-1.228,2.129
187.452612,1.89,-0.851,2.409
187.463153,2.1,-0.762,2.709
187.473694,2.24,-0.523,2.964
187.484235,2.73,-1.026,2.591
187.494776,3.43,-0.681,2.652
187.505317,3.78,-0.588,2.526
187.515858,3.92,-0.389,2.206
187.526399,3.57,0.029,1.853
187.53694,3.64,0.029,1.853
187.547481,3.15,-0.109,1.829
187.558026,2.73,-0.349,1.573
187.568571,2.45,-0.178,1.817
187.579116,2.1,-0.142,1.61
187.589661,1.82,-0.109,1.829
187.600206,2.03,-0.349,1.573
187.610751,1.82,-0.819,1.419
187.621296,1.54,-0.9,1.476
187.631841,1.54,-1.107,1.44
187.642386,1.19,-1.095,1.371
187.652931,1.12,-1.046,1.095
187.663476,1.26,-0.977,1.107
187.674021,1.4,-0.892,0.625
187.684566,1.54,-0.904,0.694
187.695184,1.68,-0.896,1.05
187.705802,1.68,-0.588,1.318
187.71642,2.1,-1.046,1.095
187.727038,2.17,-1.091,0.945
187.737656,2.87,-0.559,0.754
187.748274,3.01,-0.588,0.11
187.758892,3.99,-0.677,-0.19
187.76951,3.99,-1.123,0.726
187.780128,4.76,-1.565,1.217
187.790746,5.46,-1.679,1.055
187.801364,5.32,-2.011,0.925
187.811995,5.25,-2.023,0.994
187.822626,4.97,-2.23,0.957
187.833257,4.83,-2.145,0.475
187.843888,4.41,-1.914,0.373
187.854519,3.78,-1.581,0.503
187.86515,3.99,-1.419,0.389
187.875781,3.78,-1.139,0.012
187.886412,2.66,-1.265,-0.081
187.897043,2.1,-0.811,0.568
187.907674,1.96,-0.961,0.612
187.918305,1.4,-0.653,0.88
187.928936,0.84,0.085,0.726
187.939567,0.84,0.028,0.645
187.950198,0.91,0.041,0.576
187.960829,0.63,0.097,0.657
187.97146,0.56,0.012,1.139
187.982091,0.84,-0.198,1.529
187.992722,0.91,-0.442,1.699
188.003353,1.33,-0.855,1.626
188.013984,1.68,-0.855,1.626
188.024615,1.89,-1.383,1.391
188.035246,1.89,-1.589,1.355
188.045877,1.96,-1.962,1.857
188.056508,2.17,-2.202,1.602
188.067139,1.75,-2.141,1.257
188.07777,1.33,-2.542,1.115
188.088401,0.98,-2.554,1.184
188.099025,0.63,-2.518,0.978
188.109649,0.63,-2.392,1.071
188.120273,0.7,-2.21,1.245
188.130897,0.63,-2.279,1.233
188.141521,0.49,-2.048,1.132
188.152145,0.49,-1.784,1.249
188.162769,0.14,-1.634,1.205
188.173393,0.07,-0.888,1.407
188.184017,0.07,-0.531,1.399
188.194641,-0.21,-0.75,1.432
188.205265,-0.14,-0.373,1.711
188.215889,-0.07,-0.267,1.517
188.226527,0.14,-0.316,1.792
188.237165,0.7,-0.592,1.744
188.247803,1.19,-0.924,1.614
188.258441,1.82,-1.038,1.452
188.269079,2.24,-0.855,1.626
188.279717,2.31,-0.989,1.176
188.290355,2.8,-1.079,0.876
188.300993,2.94,-0.787,0.43
188.311631,2.8,-1.281,0.414
188.322269,2.73,-1.212,0.426
188.332907,2.66,-1.107,0.231
188.343545,2.03,-1.006,0.462
188.35417,2.31,-0.795,0.073
188.364795,1.96,-0.357,0.008
188.37542,2.24,-0.182,-0.174
188.386045,2.31,-0.308,-0.268
188.39667,1.96,-0.231,0.101
188.407295,2.45,-0.304,0.515
188.41792,2.66,-0.685,0.661
188.428545,2.8,-0.511,0.479
188.43917,2.66,-0.949,0.544
188.449795,2.52,-1.034,1.026
188.46042,2.31,-0.714,1.225
188.471045,2.24,-1.265,1.127
188.48167,2.17,-1.703,1.192
188.492312,2.24,-1.403,1.103
188.502954,2.03,-1.76,1.111
188.513596,2.59,-1.82,1.456
188.524238,3.22,-1.829,1.099
188.53488,3.71,-1.768,0.754
188.545522,3.64,-1.48,0.734
188.556164,3.5,-1.111,0.657
188.566806,3.57,-1.638,0.422
188.577448,3.57,-0.604,0.604
188.58809,3.01,-1.358,1.253
188.598732,2.73,-1.833,1.525
188.609374,2.24,-1.455,1.805
188.620016,2.24,-1.305,1.76
188.63063,2.03,-1.5,1.655
188.641244,1.96,-1.731,1.756
188.651858,1.68,-1.593,1.78
188.662472,1.47,-1.707,1.618
188.673086,1.54,-1.857,1.663
188.6837,1.4,-1.877,1.375
188.694314,0.98,-2.015,1.351
188.704928,0.77,-2.096,1.407
188.715542,0.91,-2.035,1.063
188.726156,1.12,-1.885,1.018
188.73677,0.91,-1.804,0.961
188.747384,0.91,-1.322,1.046
188.757998,1.12,-1.07,1.233
188.768595,1.19,-1.415,1.172
188.779192,1.33,-1.115,1.083
188.789789,1.4,-1.095,1.371
188.800386,1.75,-0.945,1.326
188.810983,2.03,-1.249,1.841
188.82158,2.52,-1.561,1.999
188.832177,2.8,-1.768,1.963
188.842774,2.87,-1.362,1.679
188.853371,3.22,-1.581,1.711
188.863968,3.08,-1.533,1.436
188.874565,3.22,-1.415,1.172
188.885162,3.36,-1.346,1.184
188.89571,2.94,-1.273,0.771
188.906258,3.15,-1.549,0.722
188.916806,2.59,-2.003,1.282
188.927354,2.73,-1.885,1.018
188.937902,2.66,-1.52,1.367
188.94845,2.17,-0.969,1.464
188.958998,2.17,-1.143,1.646
188.969546,2.31,-1.151,1.29
188.980094,2.17,-0.9,1.476
188.990642,2.03,-0.843,1.557
189.00119,1.96,-0.693,1.513
189.011738,1.75,-0.681,1.444
189.022286,2.03,-0.349,1.573
189.032834,2.24,-0.417,1.561
189.04335,2.1,-0.9,1.476
189.053866,2.31,-0.543,1.468
189.064382,2.17,-0.912,1.545
189.074898,2.17,-1.131,1.578
189.085414,1.96,-0.9,1.476
189.09593,2.1,-0.77,1.144
189.106446,1.75,-1.127,1.152
189.116962,1.75,-0.864,1.269
189.127478,1.47,-0.689,1.087
189.137994,1.61,-0.908,1.119
189.14851,1.75,-1.147,0.864
189.159026,1.4,-1.139,1.221
189.169542,1.47,-1.415,1.172
189.180058,1.68,-1.289,1.265
189.190548,1.33,-1.301,1.334
189.201038,1.47,-1.508,1.298
189.211528,1.4,-1.253,1.059
189.222018,1.61,-1.358,1.253
189.232508,1.47,-1.358,1.253
189.242998,1.47,-1.289,1.265
189.253488,1.68,-1.338,1.541
189.263978,1.82,-1.237,1.772
189.274468,1.82,-1.488,1.586
189.284958,1.89,-1.411,1.955
189.295399,1.96,-1.451,1.379
189.30584,2.31,-1.869,1.732
189.316281,2.24,-1.569,1.642
189.326722,2.45,-1.581,1.711
189.337163,2.52,-1.419,1.598
189.347604,2.52,-1.293,1.691
189.358045,2.66,-1.281,1.622
189.368486,2.52,-1.143,1.646
189.378927,2.31,-0.888,1.407
189.389368,1.89,-0.426,1.204
189.399809,1.75,-0.134,0.758
189.41025,2.24,-0.089,0.908
189.420691,2.38,-0.507,1.261
189.431134,2.94,-0.43,1.63
189.441577,2.94,-0.697,1.938
189.45202,2.87,-1.042,1.878
189.462463,2.8,-1.455,1.805
189.472906,3.01,-1.212,1.634
189.483349,2.87,-1.488,1.586
189.493792,2.45,-1.249,1.841
189.504235,2.24,-0.88,1.764
189.514678,2.17,-0.774,1.569
189.525121,2.17,-1.427,1.241
189.535564,2.31,-1.792,0.892
189.546007,2.59,-1.922,1.225
189.556422,2.87,-1.865,1.306
189.566837,3.22,-1.711,0.836
189.577252,3.71,-1.33,0.69
189.587667,3.92,-1.35,0.402
189.598082,3.92,-0.916,0.762
189.608497,3.92,-0.422,0.779
189.618912,3.36,-0.608,1.03
189.629327,2.87,-1.034,1.026
189.639742,2.52,-0.381,1.354
189.650157,2.03,-0.511,1.687
189.660572,1.82,-0.328,1.861
189.670987,1.47,-0.271,1.942
189.681402,1.4,-0.235,1.736
189.691832,1.12,-0.661,1.732
189.702262,1.05,-1.062,1.59
189.712692,0.98,-1.358,1.253
189.723122,1.05,-1.334,1.115
189.733552,0.98,-1.391,1.034
189.743982,0.84,-1.423,0.815
189.754412,0.77,-1.091,0.945
189.764842,0.91,-1.375,0.54
189.775272,0.98,-1.204,0.783
189.785702,0.21,-0.641,0.811
189.796132,0.77,-0.361,0.434
189.806562,0.42,-0.397,0.641
189.816992,0.28,0.061,0.864
189.827422,0.21,-0.081,1.265
189.837863,0.63,0.089,1.508
189.848304,1.26,-0.024,1.346
189.858745,1.61,-0.543,1.468
189.869186,2.03,-0.499,1.618
189.879627,2.17,-0.681,1.444
189.890068,2.66,-0.977,1.107
189.900509,2.66,-0.851,1.2
189.91095,2.59,-0.973,0.681
189.921391,2.87,-0.328,0.653
189.931832,2.59,-0.361,0.434
189.942273,2.31,-0.511,0.479
189.952714,2.38,-0.503,0.835
189.963155,2.66,-1.111,0.657
189.97361,2.59,-0.957,1.395
189.984065,2.38,-0.957,1.395
189.99452,2.31,-0.807,1.35
190.004975,2.52,-1.07,1.233
190.01543,2.45,-0.908,1.119
190.025885,2.59,-0.75,1.432
190.03634,2.59,-0.945,1.326
190.046795,2.73,-1.577,1.286
190.05725,2.87,-1.577,1.286
190.067705,2.8,-1.277,1.196
190.07816,2.59,-1.176,1.428
190.088615,2.45,-1.038,1.452
190.099059,2.17,-0.819,1.419
190.109503,1.75,-0.43,1.63
190.119947,1.89,-0.786,1.638
190.130391,1.61,-0.843,1.557
190.140835,1.68,-0.649,1.663
190.151279,1.47,-0.843,1.557
190.161723,1.26,-0.417,1.561
190.172167,1.33,-0.507,1.261
190.182611,1.54,-0.17,0.965
190.193055,1.61,0.024,1.071
190.203499,1.47,-0.389,0.998
190.213943,1.47,-0.495,1.192
190.224387,1.54,-0.539,1.042
190.23482,1.61,-0.3,1.298
190.245253,1.61,-0.276,1.16
190.255686,1.82,0.0,1.208
190.266119,1.75,-0.438,1.273
190.276552,1.82,-0.381,1.354
190.286985,1.96,-0.843,1.557
190.297418,1.33,-0.442,1.699
190.307851,1.61,-0.523,1.756
190.318284,1.89,-0.924,1.614
190.328717,2.03,-0.831,1.488
190.33915,1.96,-0.693,1.513
190.349583,2.03,-0.6,1.387
190.360016,1.54,-0.657,1.306
190.370449,2.1,-0.669,1.375
190.380892,1.89,-0.693,1.513
190.391335,1.68,-0.758,1.075
190.401778,1.54,-0.795,1.281
190.412221,1.47,-0.543,1.468
190.422664,1.26,-0.462,1.411
190.433107,1.26,-0.482,1.123
190.44355,1.47,-0.531,1.399
190.453993,1.61,-0.417,1.561
190.464436,1.75,-0.762,1.5
190.474879,1.82,-0.6,1.387
190.485322,1.61,-0.969,1.464
190.495765,1.54,-0.864,1.269
190.506247,1.61,-0.77,1.144
190.516729,1.19,-0.507,1.261
190.527211,0.84,-0.588,1.318
190.537693,0.56,-0.543,1.468
190.548175,0.63,-0.474,1.48
190.558657,0.7,-0.417,1.561
190.569139,0.77,-0.024,1.346
190.579621,1.05,-0.036,1.415
190.590103,1.4,-0.069,1.196
190.600585,1.68,0.256,0.969
190.611067,1.89,0.393,0.993
190.621549,1.96,0.154,0.738
190.632051,2.24,0.061,0.864
190.642553,2.1,0.361,0.774
190.653055,1.89,0.187,0.957
190.663557,1.75,0.126,1.302
190.674059,1.54,0.276,1.257
190.684561,1.26,0.389,1.419
190.695063,1.05,0.353,1.626
190.705565,1.05,0.426,1.212
190.716067,0.91,0.746,1.411
190.726569,0.35,0.677,1.399
190.737071,-0.14,0.941,1.516
190.747573,-0.21,1.079,1.541
190.758075,-0.14,1.379,1.451
190.768577,-0.14,1.253,1.358
190.779113,0.35,1.209,1.208
190.789649,0.7,1.44,1.107
190.800185,1.05,1.565,1.2
190.810721,1.26,1.5,0.762
190.821257,1.47,1.294,0.726
190.831793,1.68,1.569,0.774
190.842329,1.82,1.606,0.567
190.852865,2.1,1.387,0.6
190.863401,2.66,0.681,0.973
190.873937,2.24,0.458,1.431
190.884473,2.45,-0.215,2.023
190.895,2.66,-0.665,2.157
190.905527,2.38,-0.604,1.813
190.916054,2.31,0.179,1.809
190.926581,1.89,0.248,1.821
190.937108,1.19,0.71,1.618
190.947635,1.19,0.758,1.342
190.958162,1.05,0.872,1.504
190.968689,0.63,1.067,1.61
190.979216,0.63,1.237,1.853
190.989743,0.21,1.249,1.784
191.00027,0.28,1.379,1.451
191.010797,0.0,1.529,1.407
191.021324,0.07,1.715,1.155
191.031885,0.14,1.878,1.042
191.042446,0.21,1.464,0.969
191.053007,0.91,1.521,1.05
191.063568,1.4,1.602,0.993
191.074129,1.4,1.468,1.752
191.08469,1.68,1.379,1.451
191.095251,1.54,1.845,0.823
191.105812,1.96,2.052,0.859
191.116373,1.61,2.486,1.22
191.126934,1.68,2.453,1.001
191.137495,1.54,2.628,0.819
191.148056,1.33,2.81,0.993
191.158633,1.61,3.033,0.535
191.16921,1.26,2.676,0.543
191.179787,1.05,3.155,1.054
191.190364,0.77,3.354,0.733
191.200941,1.47,3.431,-0.106
191.211518,1.26,3.459,-0.67
191.222095,1.54,3.438,-0.957
191.232672,1.96,3.26,-1.558
191.243249,2.38,3.434,-1.74
191.253826,3.15,3.276,-2.052
191.264403,3.22,3.329,-2.754
191.27498,3.01,2.834,-2.77
191.285557,2.59,2.526,-3.038
191.296157,2.52,2.871,-2.977
191.306757,2.17,2.599,-3.451
191.317357,1.47,1.909,-3.573
191.327957,1.26,1.703,-3.609
191.338557,1.68,1.281,-2.831
191.349157,1.89,0.316,-1.792
191.359757,2.17,-0.799,-0.71
191.370357,2.31,-1.784,0.041
191.380957,2.66,-2.923,1.262
191.391557,3.22,-3.426,2.097
191.402157,3.57,-3.605,2.705
191.412757,3.08,-3.694,3.614
191.423344,3.36,-3.811,3.877
191.433931,3.57,-3.653,4.189
191.444518,3.22,-3.795,4.591
191.455105,3.08,-3.308,4.25
191.465692,3.08,-3.276,4.469
191.476279,3.29,-3.462,4.72
191.486866,2.94,-3.941,4.21
191.497453,2.73,-5.044,4.015
191.50804,2.45,-5.226,3.841
191.518627,1.96,-5.003,3.383
191.529214,1.54,-5.251,2.77
191.539801,0.91,-4.935,2.186
191.550388,0.28,-4.805,1.854
191.560981,-0.35,-4.602,1.108
191.571574,-0.98,-4.091,0.629
191.582167,-1.54,-3.26,0.349
191.59276,-2.1,-3.062,0.029
191.603353,-2.38,-2.968,-0.097
191.613946,-2.03,-2.607,0.678
191.624539,-2.03,-3.061,1.237
191.635132,-1.68,-2.636,1.241
191.645725,-1.4,-2.903,1.549
191.656318,-1.54,-3.077,1.732
191.666911,-1.12,-2.956,2.251
191.677504,-0.91,-2.854,2.482
191.688098,-0.21,-2.98,2.389
191.698692,-0.07,-2.875,2.194
191.709286,0.35,-2.53,2.255
191.71988,0.84,-2.218,2.097
191.730474,0.77,-2.258,2.729
191.741068,1.47,-2.769,3.208
191.751662,1.47,-2.919,3.253
191.762256,1.82,-2.635,3.658
191.77285,1.82,-3.025,3.447
191.783444,2.1,-3.39,3.098
191.794038,1.96,-3.515,3.005
191.804632,2.17,-3.333,3.18
191.815226,2.31,-3.56,2.855
191.825798,2.17,-3.325,2.328
191.83637,2.24,-3.345,2.04
191.846942,2.66,-3.467,1.521
191.857514,3.01,-3.426,0.889
191.868086,3.36,-3.272,0.418
191.878658,3.08,-3.329,0.337
191.88923,2.8,-3.017,0.179
191.899802,3.15,-2.384,0.219
191.910374,2.87,-2.348,0.012
191.920946,2.73,-1.886,-0.19
191.931518,2.73,-1.922,0.016
191.94209,2.66,-1.885,1.018
191.952615,3.01,-1.715,1.261
191.96314,3.5,-1.602,1.424
191.973665,3.29,-1.845,1.594
191.98419,3.15,-2.234,1.383
191.994715,3.5,-1.865,1.306
192.00524,3.5,-1.622,1.136
192.015765,2.8,-2.198,1.176
192.02629,2.73,-2.611,1.103
192.036815,2.17,-2.672,1.448
192.04734,1.75,-2.867,1.343
192.057865,1.68,-2.773,1.217
192.06839,1.19,-2.923,1.262
192.078915,1.12,-2.51,1.334
192.089413,1.12,-2.753,1.505
192.099911,1.19,-2.502,1.691
192.110409,0.98,-2.421,1.634
192.120907,0.91,-2.258,1.521
192.131405,0.77,-2.039,1.488
192.141903,0.56,-1.95,1.789
192.152401,0.42,-1.954,2.214
192.162899,0.35,-1.541,2.287
192.173397,0.35,-1.435,2.093
192.183895,0.49,-1.48,1.943
192.194393,0.77,-1.524,1.793
192.204891,0.98,-1.537,1.861
192.215389,1.12,-1.768,1.963
192.225887,1.19,-1.581,1.711
192.236374,1.47,-1.833,1.525
192.246861,1.4,-1.902,1.513
192.257348,0.98,-1.82,1.456
192.267835,0.63,-1.889,1.444
192.278322,0.56,-1.764,1.537
192.288809,0.77,-1.808,1.387
192.299296,0.77,-1.33,1.898
192.309783,0.35,-1.342,1.967
192.32027,0.28,-1.212,1.634
192.330757,0.42,-1.2,1.565
192.341223,1.12,-1.48,1.943
192.351689,0.77,-1.516,2.149
192.362155,0.63,-1.378,2.174
192.372621,1.12,-1.455,1.805
192.383087,1.05,-1.354,2.036
192.393553,1.26,-1.557,1.574
192.404019,1.19,-1.407,1.529
192.414485,1.26,-1.476,1.517
192.424951,1.4,-1.52,1.367
192.435417,1.4,-1.508,1.298
192.445883,1.54,-1.565,1.217
192.456349,1.82,-1.508,1.298
192.466815,1.68,-1.281,1.622
192.477288,1.68,-1.679,1.055
192.487761,1.96,-1.346,1.184
192.498234,1.82,-1.139,1.221
192.508707,1.54,-0.932,1.257
192.51918,1.54,-0.714,1.225
192.529653,1.19,-0.588,1.318
192.540126,1.33,-0.3,1.298
192.550599,1.4,-0.645,1.237
192.561072,1.4,-0.6,1.387
192.571545,1.61,-0.774,1.569
192.582018,1.4,-1.273,1.979
192.592491,1.12,-1.261,1.91
192.602946,1.26,-1.212,1.634
192.613401,0.77,-1.257,1.484
192.623856,0.35,-1.289,1.265
192.634311,0.28,-1.314,1.403
192.644766,0.21,-1.764,1.537
192.655221,0.21,-1.674,1.837
192.665676,0.56,-2.043,1.914
192.676131,1.26,-2.121,1.545
192.686586,1.61,-1.752,1.468
192.697041,2.24,-1.796,1.318
192.707496,2.31,-1.796,1.318
192.717951,2.45,-1.646,1.273
192.728406,2.17,-1.646,1.273
192.738861,1.96,-1.131,1.578
192.74933,1.54,-1.062,1.59
192.759799,1.4,-1.054,1.947
192.770268,0.91,-0.908,2.328
192.780737,0.7,-0.896,2.259
192.791206,0.84,-1.431,1.667
192.801675,0.98,-1.488,1.586
192.812144,0.91,-1.593,1.78
192.822613,0.91,-1.845,1.594
192.833082,1.05,-2.039,1.488
192.843551,1.12,-1.865,1.306
192.85402,0.98,-1.971,1.501
192.864489,1.26,-1.695,1.549
192.874939,1.12,-1.52,1.367
192.885389,1.26,-1.407,1.529
192.895839,1.4,-1.257,1.484
192.906289,1.33,-0.746,1.006
192.916739,1.26,-0.482,1.123
192.927189,1.33,-0.296,0.872
192.937639,1.19,0.057,1.289
192.948089,1.12,0.158,1.521
192.958539,1.26,-0.004,1.634
192.968989,1.96,-0.235,1.736
192.979439,1.96,-0.316,1.792
192.989889,2.24,-0.58,1.675
193.000339,2.59,-0.705,1.582
193.010785,2.52,-0.912,1.545
193.021231,2.52,-1.083,1.302
193.031677,2.38,-0.864,1.269
193.042123,2.1,-0.507,1.261
193.052569,2.1,-0.32,1.01
193.063015,2.1,-0.807,1.35
193.073461,1.96,-0.864,1.269
193.083907,2.03,-0.957,1.395
193.094353,1.68,-1.35,1.61
193.104799,1.68,-1.326,1.472
193.115245,1.4,-0.957,1.395
193.125691,1.26,-1.07,1.233
193.136137,1.26,-0.851,1.2
193.146589,1.19,-0.932,1.257
193.157041,0.91,-0.928,0.831
193.167493,1.05,-0.73,1.719
193.177945,0.98,-0.365,2.068
193.188397,0.98,-0.421,1.987
193.198849,1.26,-0.202,1.955
193.209301,1.12,-0.421,1.987
193.219753,1.47,-0.138,2.392
193.230205,1.54,-0.275,2.368
193.240657,1.47,-0.19,1.886
193.251109,1.26,-0.097,1.76
193.261561,1.4,-0.211,1.598
193.271993,1.33,-0.154,1.679
193.282425,1.12,-0.215,2.023
193.292857,1.47,-0.308,2.149
193.303289,1.75,-0.551,2.32
193.313721,2.03,-0.296,2.08
193.324153,2.1,-0.539,2.251
193.334585,2.24,-0.575,2.457
193.345017,2.17,-0.324,2.644
193.355449,2.17,-0.275,2.368
193.365881,2.24,-0.872,2.121
193.376313,2.8,-1.269,1.553
193.386745,3.01,-1.062,1.59
193.397177,2.94,-1.82,1.456
193.407616,3.43,-1.614,1.492
193.418055,3.5,-2.153,1.326
193.428494,3.01,-2.38,1.002
193.438933,2.66,-2.473,1.128
193.449372,2.52,-2.486,1.197
193.459811,2.31,-2.141,1.257
193.47025,1.96,-1.703,1.192
193.480689,1.61,-1.439,1.31
193.491128,1.4,-1.115,1.083
193.501567,1.26,-0.896,1.05
193.512006,1.19,-0.908,1.119
193.522445,0.98,-0.807,1.35
193.532889,0.7,-0.563,1.18
193.543333,0.49,-0.519,1.33
193.553777,0.7,-0.202,1.955
193.564221,0.84,-0.551,2.32
193.574665,0.63,-0.62,2.307
193.585109,0.49,-0.677,2.226
193.595553,0.42,-0.49,1.975
193.605997,0.56,-0.847,1.983
193.616441,0.56,-0.847,1.983
193.626885,0.56,-1.342,1.967
193.637329,0.91,-1.703,2.401
193.647773,1.19,-1.747,2.251
193.658217,1.82,-1.824,1.882
193.668661,1.89,-1.537,1.861
193.679105,2.31,-2.121,1.545
193.689558,1.96,-1.46,1.022
193.700011,1.89,-0.823,0.637
193.710464,2.1,-0.924,0.406
193.720917,2.03,-0.442,0.491
193.73137,1.47,-0.008,0.852
193.741823,1.19,-0.085,1.691
193.752276,1.12,0.118,2.153
193.762729,1.19,0.154,1.946
193.773182,1.33,-0.077,2.048
193.783635,1.26,-0.527,2.182
193.794087,1.12,-0.478,1.906
193.804539,1.05,-0.397,1.849
193.814991,0.84,-0.685,1.869
193.825443,0.91,-1.026,1.383
193.835895,0.7,-1.314,1.403
193.846347,0.49,-1.281,1.622
193.856799,0.84,-1.427,1.241
193.867251,1.33,-1.889,1.444
193.877703,1.47,-1.711,0.836
193.888155,1.19,-1.865,1.306
193.898607,1.33,-1.488,1.586
193.909059,1.26,-1.107,1.44
193.919511,1.4,-0.689,1.087
193.92999,1.4,-0.267,1.517
193.940469,1.33,-0.085,1.691
193.950948,1.54,-0.178,1.817
193.961427,2.03,-0.47,2.263
193.971906,2.24,-0.425,2.413
193.982385,2.45,-0.194,2.311
193.992864,2.87,-0.936,1.683
194.003343,2.87,-1.074,1.659
194.013822,2.87,-1.119,1.509
194.024301,2.8,-1.095,1.371
194.03478,2.66,-1.387,0.608
194.045259,2.45,-1.342,0.758
194.055738,1.82,-0.876,1.338
194.066251,1.82,-1.322,1.046
194.076764,1.75,-1.464,1.448
194.087277,1.54,-1.569,1.642
194.09779,1.33,-1.431,1.667
194.108303,1.61,-1.305,1.76
194.118816,1.82,-1.35,1.61
194.129329,1.61,-0.961,1.821
194.139842,1.54,-0.961,1.821
194.150355,1.47,-1.155,1.715
194.160868,1.05,-1.005,1.671
194.171381,1.12,-0.774,1.569
194.181891,0.98,-0.868,1.695
194.192401,0.91,-0.75,1.432
194.202911,0.84,-0.555,1.537
194.213421,1.12,-0.612,1.456
194.223931,1.05,-0.669,1.375
194.234441,0.77,-0.819,1.419
194.244951,0.91,-0.75,1.432
194.255461,1.05,-1.001,1.245
194.265971,0.98,-0.888,1.407
194.276481,1.05,-0.912,1.545
194.286991,1.19,-0.669,1.375
