Time,AccelerometerX,AccelerometerY,AccelerometerZ 
22.829515,-0.471,-9.846,-2.214
22.839438,-0.471,-9.878,-2.26
22.849361,-0.471,-9.833,-2.291
22.859284,-0.51,-9.878,-2.26
22.869207,-0.51,-9.878,-2.26
22.87913,-0.549,-9.878,-2.26
22.889053,-0.51,-9.871,-2.298
22.898976,-0.51,-9.885,-2.221
22.908899,-0.51,-9.846,-2.214
22.918822,-0.471,-9.808,-2.207
22.928745,-0.51,-9.84,-2.253
22.938668,-0.471,-9.846,-2.214
22.948591,-0.431,-9.826,-2.33
22.958514,-0.431,-9.84,-2.253
22.968443,-0.431,-9.801,-2.246
22.978372,-0.353,-9.794,-2.285
22.988301,-0.353,-9.84,-2.253
22.99823,-0.392,-9.84,-2.253
23.008159,-0.392,-9.801,-2.246
23.018088,-0.392,-9.808,-2.207
23.028017,-0.431,-9.808,-2.207
23.037946,-0.431,-9.833,-2.291
23.047875,-0.431,-9.801,-2.246
23.057804,-0.431,-9.821,-2.13
23.067733,-0.431,-9.815,-2.169
23.077662,-0.431,-9.846,-2.214
23.087591,-0.431,-9.846,-2.214
23.09752,-0.471,-9.892,-2.182
23.107451,-0.431,-9.905,-2.105
23.117382,-0.471,-9.86,-2.137
23.127313,-0.431,-9.93,-2.189
23.137244,-0.431,-9.84,-2.253
23.147175,-0.392,-9.899,-2.144
23.157106,-0.353,-9.846,-2.214
23.167037,-0.353,-9.853,-2.176
23.176968,-0.353,-9.86,-2.137
23.186899,-0.431,-9.846,-2.214
23.19683,-0.431,-9.878,-2.26
23.206761,-0.431,-9.878,-2.26
23.216692,-0.392,-9.853,-2.176
23.226623,-0.431,-9.846,-2.214
23.236566,-0.353,-9.853,-2.176
23.246509,-0.353,-9.84,-2.253
23.256452,-0.392,-9.84,-2.253
23.266395,-0.431,-9.885,-2.221
23.276338,-0.471,-9.853,-2.176
23.286281,-0.471,-9.801,-2.246
23.296224,-0.471,-9.801,-2.246
23.306167,-0.471,-9.794,-2.285
23.31611,-0.431,-9.815,-2.169
23.326053,-0.431,-9.794,-2.285
23.335996,-0.431,-9.762,-2.239
23.345939,-0.431,-9.808,-2.207
23.355882,-0.431,-9.84,-2.253
23.365817,-0.51,-9.787,-2.323
23.375752,-0.51,-9.846,-2.214
23.385687,-0.471,-9.878,-2.26
23.395622,-0.471,-9.846,-2.214
23.405557,-0.471,-9.846,-2.214
23.415492,-0.471,-9.808,-2.207
23.425427,-0.431,-9.808,-2.207
23.435362,-0.431,-9.853,-2.176
23.445297,-0.431,-9.84,-2.253
23.455232,-0.392,-9.878,-2.26
23.465167,-0.431,-9.937,-2.151
23.475102,-0.392,-9.885,-2.221
23.485037,-0.353,-9.892,-2.182
23.494972,-0.392,-9.892,-2.182
23.504903,-0.392,-9.905,-2.105
23.514834,-0.353,-9.885,-2.221
23.524765,-0.353,-9.846,-2.214
23.534696,-0.353,-9.846,-2.214
23.544627,-0.353,-9.815,-2.169
23.554558,-0.314,-9.769,-2.201
23.564489,-0.275,-9.762,-2.239
23.57442,-0.314,-9.815,-2.169
23.584351,-0.314,-9.84,-2.253
23.594282,-0.314,-9.846,-2.214
23.604213,-0.275,-9.84,-2.253
23.614144,-0.314,-9.846,-2.214
23.624075,-0.314,-9.846,-2.214
23.634008,-0.353,-9.88,-2.021
23.643941,-0.353,-9.885,-2.221
23.653874,-0.314,-9.885,-2.221
23.663807,-0.353,-9.878,-2.26
23.67374,-0.353,-9.892,-2.182
23.683673,-0.353,-9.846,-2.214
23.693606,-0.314,-9.808,-2.207
23.703539,-0.353,-9.846,-2.214
23.713472,-0.314,-9.874,-2.06
23.723405,-0.314,-9.853,-2.176
23.733338,-0.314,-9.787,-2.323
23.743271,-0.314,-9.846,-2.214
23.753204,-0.275,-9.846,-2.214
23.763146,-0.275,-9.86,-2.137
23.773088,-0.275,-9.88,-2.021
23.78303,-0.314,-9.833,-2.291
23.792972,-0.314,-9.815,-2.169
23.802914,-0.353,-9.853,-2.176
23.812856,-0.353,-9.853,-2.176
23.822798,-0.392,-9.821,-2.13
23.83274,-0.353,-9.846,-2.214
23.842682,-0.353,-9.846,-2.214
23.852624,-0.392,-9.853,-2.176
23.862566,-0.392,-9.874,-2.06
23.872508,-0.392,-9.846,-2.214
23.88245,-0.392,-9.86,-2.137
23.892409,-0.392,-9.885,-2.221
23.902368,-0.353,-9.912,-2.066
23.912327,-0.353,-9.937,-2.151
23.922286,-0.314,-9.93,-2.189
23.932245,-0.314,-9.917,-2.266
23.942204,-0.353,-9.899,-2.144
23.952163,-0.314,-9.905,-2.105
23.962122,-0.353,-9.899,-2.144
23.972081,-0.392,-9.853,-2.176
23.98204,-0.353,-9.853,-2.176
23.991999,-0.353,-9.899,-2.144
24.001958,-0.392,-9.846,-2.214
24.011917,-0.392,-9.853,-2.176
24.021876,-0.392,-9.815,-2.169
24.031841,-0.392,-9.853,-2.176
24.041806,-0.392,-9.801,-2.246
24.051771,-0.392,-9.801,-2.246
24.061736,-0.431,-9.853,-2.176
24.071701,-0.392,-9.833,-2.291
24.081666,-0.353,-9.808,-2.207
24.091631,-0.353,-9.808,-2.207
24.101596,-0.392,-9.762,-2.239
24.111561,-0.353,-9.808,-2.207
24.121526,-0.353,-9.801,-2.246
24.131491,-0.353,-9.846,-2.214
24.141456,-0.353,-9.833,-2.291
24.151421,-0.392,-9.846,-2.214
24.161352,-0.392,-9.86,-2.137
24.171283,-0.353,-9.874,-2.06
24.181214,-0.392,-9.892,-2.182
24.191145,-0.392,-9.892,-2.182
24.201076,-0.431,-9.905,-2.105
24.211007,-0.392,-9.846,-2.214
24.220938,-0.353,-9.878,-2.26
24.230869,-0.353,-9.892,-2.182
24.2408,-0.353,-9.878,-2.26
24.250731,-0.392,-9.846,-2.214
24.260662,-0.392,-9.821,-2.13
24.270593,-0.431,-9.853,-2.176
24.280524,-0.392,-9.815,-2.169
24.290455,-0.431,-9.86,-2.137
24.300356,-0.314,-9.949,-2.312
24.310257,-0.392,-9.833,-2.291
24.320158,-0.392,-9.86,-2.137
24.330059,-0.431,-9.846,-2.214
24.33996,-0.431,-9.853,-2.176
24.349861,-0.431,-9.815,-2.169
24.359762,-0.392,-9.84,-2.253
24.369663,-0.392,-9.853,-2.176
24.379564,-0.392,-9.801,-2.246
24.389465,-0.392,-9.853,-2.176
24.399366,-0.431,-9.878,-2.26
24.409267,-0.431,-9.821,-2.13
24.419168,-0.431,-9.84,-2.253
24.42902,-0.392,-9.899,-2.144
24.438872,-0.431,-9.878,-2.26
24.448724,-0.431,-9.853,-2.176
24.458576,-0.471,-9.899,-2.144
24.468428,-0.431,-9.867,-2.098
24.47828,-0.431,-9.867,-2.098
24.488132,-0.431,-9.899,-2.144
24.497984,-0.431,-9.86,-2.137
24.507836,-0.471,-9.84,-2.253
24.517688,-0.471,-9.853,-2.176
24.52754,-0.471,-9.815,-2.169
24.537392,-0.471,-9.853,-2.176
24.547244,-0.392,-9.885,-2.221
24.557096,-0.392,-9.892,-2.182
24.566928,-0.431,-9.871,-2.298
24.57676,-0.392,-9.892,-2.182
24.586592,-0.431,-9.86,-2.137
24.596424,-0.431,-9.846,-2.214
24.606256,-0.431,-9.853,-2.176
24.616088,-0.392,-9.853,-2.176
24.62592,-0.431,-9.815,-2.169
24.635752,-0.431,-9.815,-2.169
24.645584,-0.471,-9.808,-2.207
24.655416,-0.51,-9.853,-2.176
24.665248,-0.51,-9.846,-2.214
24.67508,-0.549,-9.846,-2.214
24.684912,-0.51,-9.867,-2.098
24.694724,-0.51,-9.874,-2.06
24.704536,-0.471,-9.933,-1.951
24.714348,-0.51,-9.865,-2.337
24.72416,-0.471,-9.878,-2.26
24.733972,-0.431,-9.896,-2.382
24.743784,-0.431,-9.896,-2.382
24.753596,-0.392,-9.917,-2.266
24.763408,-0.392,-9.962,-2.235
24.77322,-0.392,-9.917,-2.266
24.783032,-0.353,-10.001,-2.241
24.792844,-0.353,-9.98,-2.357
24.802656,-0.353,-9.962,-2.235
24.812468,-0.314,-9.917,-2.266
24.822271,-0.314,-9.942,-2.35
24.832074,-0.275,-10.396,-3.387
24.841877,-0.275,-10.828,-2.746
24.85168,-0.314,-10.346,-2.541
24.861483,-0.392,-9.728,-2.432
24.871286,-0.314,-9.567,-2.444
24.881089,-0.275,-9.737,-2.155
24.890892,-0.275,-9.776,-2.162
24.900695,-0.314,-9.651,-2.419
24.910498,-0.275,-9.569,-2.205
24.920301,-0.196,-9.524,-2.237
24.930104,-0.157,-9.51,-2.314
24.939907,-0.157,-9.446,-2.223
24.94971,-0.157,-9.451,-2.423
24.959516,-0.118,-9.515,-2.514
24.969322,-0.157,-9.544,-2.121
24.979128,-0.196,-9.587,-2.328
24.988934,-0.235,-9.601,-2.251
24.99874,-0.235,-9.658,-2.38
25.008546,-0.275,-9.749,-2.316
25.018352,-0.353,-9.762,-2.239
25.028158,-0.392,-9.858,-2.375
25.037964,-0.392,-9.896,-2.382
25.04777,-0.431,-9.903,-2.344
25.057576,-0.51,-9.928,-2.428
25.067382,-0.51,-9.974,-2.396
25.077188,-0.549,-9.974,-2.396
25.087013,-0.628,-9.974,-2.396
25.096838,-0.706,-9.942,-2.35
25.106663,-0.706,-9.96,-2.473
25.116488,-0.706,-9.96,-2.473
25.126313,-0.706,-9.953,-2.512
25.136138,-0.745,-9.91,-2.305
25.145963,-0.785,-9.826,-2.33
25.155788,-0.745,-9.792,-2.523
25.165613,-0.745,-9.774,-2.4
25.175438,-0.745,-9.805,-2.446
25.185263,-0.706,-9.767,-2.439
25.195088,-0.667,-9.749,-2.316
25.204913,-0.628,-9.735,-2.394
25.214738,-0.628,-9.749,-2.316
25.224563,-0.628,-9.71,-2.31
25.234388,-0.588,-9.69,-2.426
25.244213,-0.549,-9.651,-2.419
25.254038,-0.51,-9.658,-2.38
25.263863,-0.549,-9.651,-2.419
25.273688,-0.51,-9.696,-2.387
25.283513,-0.51,-9.703,-2.348
25.293338,-0.549,-9.742,-2.355
25.303163,-0.51,-9.742,-2.355
25.312988,-0.471,-9.76,-2.478
25.322813,-0.471,-9.78,-2.362
25.332638,-0.51,-9.78,-2.362
25.342463,-0.431,-9.774,-2.4
25.352334,-0.431,-9.792,-2.523
25.362205,-0.431,-9.851,-2.414
25.372076,-0.431,-9.876,-2.498
25.381947,-0.353,-9.869,-2.537
25.391818,-0.353,-9.851,-2.414
25.401689,-0.353,-9.883,-2.46
25.41156,-0.353,-9.928,-2.428
25.421431,-0.314,-9.896,-2.382
25.431302,-0.353,-9.903,-2.344
25.441173,-0.353,-9.865,-2.337
25.451044,-0.392,-9.826,-2.33
25.460915,-0.431,-9.808,-2.207
25.470786,-0.392,-9.721,-2.471
25.480687,-0.431,-9.76,-2.478
25.490588,-0.392,-9.755,-2.278
25.500489,-0.392,-9.735,-2.394
25.51039,-0.471,-9.84,-2.253
25.520291,-0.431,-9.819,-2.369
25.530192,-0.471,-9.819,-2.369
25.540093,-0.471,-9.833,-2.291
25.549994,-0.471,-9.833,-2.291
25.559895,-0.471,-9.819,-2.369
25.569796,-0.471,-9.819,-2.369
25.579697,-0.471,-9.833,-2.291
25.589598,-0.471,-9.787,-2.323
25.599499,-0.471,-9.755,-2.278
25.609389,-0.549,-9.762,-2.239
25.619279,-0.471,-9.749,-2.316
25.629169,-0.471,-9.801,-2.246
25.639059,-0.431,-9.84,-2.253
25.648949,-0.471,-9.826,-2.33
25.658839,-0.51,-9.865,-2.337
25.668729,-0.51,-9.878,-2.26
25.678619,-0.51,-9.853,-2.176
25.688509,-0.51,-9.84,-2.253
25.698399,-0.549,-9.84,-2.253
25.708289,-0.51,-9.801,-2.246
25.718179,-0.51,-9.833,-2.291
25.728069,-0.471,-9.801,-2.246
25.737959,-0.51,-9.794,-2.285
25.747851,-0.549,-9.828,-2.091
25.757743,-0.51,-9.794,-2.285
25.767635,-0.549,-9.815,-2.169
25.777527,-0.588,-9.755,-2.278
25.787419,-0.549,-9.762,-2.239
25.797311,-0.51,-9.783,-2.123
25.807203,-0.51,-9.762,-2.239
25.817095,-0.51,-9.815,-2.169
25.826987,-0.51,-9.815,-2.169
25.836879,-0.51,-9.84,-2.253
25.846771,-0.588,-9.86,-2.137
25.856663,-0.588,-9.833,-2.291
25.866555,-0.549,-9.808,-2.207
25.876447,-0.51,-9.801,-2.246
25.886359,-0.51,-9.79,-2.085
25.896271,-0.549,-9.821,-2.13
25.906183,-0.51,-9.867,-2.098
25.916095,-0.549,-9.874,-2.06
25.926007,-0.549,-9.905,-2.105
25.935919,-0.549,-9.971,-1.957
25.945831,-0.549,-9.944,-2.112
25.955743,-0.628,-9.867,-2.098
25.965655,-0.628,-9.86,-2.137
25.975567,-0.628,-9.874,-2.06
25.985479,-0.588,-9.905,-2.105
25.995391,-0.628,-9.894,-1.944
26.005325,-0.628,-9.869,-1.86
26.015259,-0.628,-9.894,-1.944
26.025193,-0.628,-9.901,-1.905
26.035127,-0.667,-9.894,-1.944
26.045061,-0.667,-9.933,-1.951
26.054995,-0.706,-9.939,-1.912
26.064929,-0.706,-9.939,-1.912
26.074863,-0.667,-9.921,-1.789
26.084797,-0.628,-9.933,-1.951
26.094731,-0.588,-9.946,-1.873
26.104665,-0.628,-9.953,-1.835
26.114599,-0.628,-9.992,-1.841
26.124533,-0.588,-9.985,-1.88
26.134514,-0.588,-9.953,-1.835
26.144495,-0.588,-9.883,-1.782
26.154476,-0.588,-9.894,-1.944
26.164457,-0.549,-9.921,-1.789
26.174438,-0.51,-9.862,-1.898
26.184419,-0.51,-9.889,-1.744
26.1944,-0.51,-9.876,-1.821
26.204381,-0.549,-9.889,-1.744
26.214362,-0.588,-9.908,-1.866
26.224343,-0.588,-9.928,-1.751
26.234324,-0.588,-9.921,-1.789
26.244305,-0.628,-9.76,-1.801
26.254286,-0.667,-9.876,-1.821
26.264267,-0.706,-9.869,-1.86
26.274254,-0.785,-9.903,-1.667
26.284241,-0.785,-9.844,-1.776
26.294228,-0.824,-9.926,-1.989
26.304215,-0.902,-9.939,-1.912
26.314202,-0.902,-9.933,-1.951
26.324189,-0.863,-9.921,-1.789
26.334176,-0.824,-9.869,-1.86
26.344163,-0.824,-9.83,-1.853
26.35415,-0.785,-9.76,-1.801
26.364137,-0.785,-9.76,-1.801
26.374124,-0.745,-9.78,-1.685
26.384111,-0.745,-9.76,-1.801
26.394098,-0.667,-9.819,-1.692
26.404129,-0.588,-9.787,-1.646
26.41416,-0.588,-9.885,-1.544
26.424191,-0.51,-9.899,-1.467
26.434222,-0.392,-9.828,-1.414
26.444253,-0.392,-9.803,-1.33
26.454284,-0.275,-9.796,-1.369
26.464315,-0.235,-9.867,-1.421
26.474346,-0.196,-9.951,-1.396
26.484377,-0.157,-10.08,-1.339
26.494408,-0.118,-10.144,-1.43
26.504439,-0.078,-10.151,-1.392
26.51447,-0.039,-10.26,-1.451
26.524501,0.0,-10.403,-1.317
26.534532,0.039,-10.446,-1.523
26.544539,0.078,-10.373,-1.71
26.554546,0.039,-10.408,-1.516
26.564553,0.039,-10.383,-1.432
26.57456,0.078,-10.271,-1.612
26.584567,0.039,-10.194,-1.598
26.594574,0.0,-10.123,-1.546
26.604581,0.0,-10.064,-1.655
26.614588,-0.078,-9.98,-1.68
26.624595,-0.157,-9.921,-1.789
26.634602,-0.196,-9.928,-1.751
26.644609,-0.235,-9.883,-1.782
26.654616,-0.314,-9.921,-1.789
26.664623,-0.392,-9.862,-1.898
26.67463,-0.431,-9.817,-1.93
26.68462,-0.471,-9.81,-1.969
26.69461,-0.471,-9.876,-1.821
26.7046,-0.392,-9.796,-2.046
26.71459,-0.471,-9.792,-1.846
26.72458,-0.471,-9.771,-1.962
26.73457,-0.471,-9.726,-1.994
26.74456,-0.392,-9.785,-1.885
26.75455,-0.431,-9.687,-1.987
26.76454,-0.353,-9.76,-1.801
26.77453,-0.353,-9.721,-1.794
26.78452,-0.275,-9.771,-1.962
26.79451,-0.314,-9.771,-1.962
26.8045,-0.275,-9.799,-1.807
26.814502,-0.157,-9.799,-1.807
26.824504,-0.078,-9.837,-1.814
26.834506,-0.078,-9.883,-1.782
26.844508,-0.078,-9.858,-1.698
26.85451,0.0,-9.883,-1.782
26.864512,0.039,-9.967,-1.757
26.874514,0.039,-10.069,-1.855
26.884516,0.0,-10.153,-1.83
26.894518,-0.039,-10.101,-1.901
26.90452,-0.078,-10.16,-1.791
26.914522,-0.039,-10.019,-1.687
26.924524,-0.078,-9.767,-1.762
26.934526,-0.078,-9.735,-1.717
26.944528,-0.118,-9.78,-1.685
26.954505,-0.157,-9.889,-1.744
26.964482,-0.235,-9.989,-2.08
26.974459,-0.275,-10.028,-2.087
26.984436,-0.235,-9.974,-1.719
26.994413,-0.235,-9.919,-2.028
27.00439,-0.196,-9.887,-1.982
27.014367,-0.078,-9.826,-1.653
27.024344,-0.039,-9.605,-1.773
27.034321,-0.039,-9.462,-1.907
27.044298,0.078,-9.399,-1.817
27.054275,0.078,-9.399,-1.817
27.064252,0.118,-9.44,-1.585
27.074229,0.157,-9.44,-1.585
27.084206,0.196,-9.633,-1.619
27.094147,0.235,-9.86,-1.46
27.104088,0.196,-9.944,-1.435
27.114029,0.157,-9.985,-1.203
27.12397,0.157,-10.055,-1.255
27.133911,0.078,-10.153,-1.153
27.143852,0.039,-10.257,-1.012
27.153793,0.0,-10.289,-1.057
27.163734,-0.078,-10.38,-0.994
27.173675,-0.157,-10.496,-1.014
27.183616,-0.235,-10.51,-0.937
27.193557,-0.314,-10.485,-0.853
27.203498,-0.392,-10.432,-0.923
27.213439,-0.392,-10.369,-0.833
27.223387,-0.51,-10.335,-1.026
27.233335,-0.51,-10.407,-0.839
27.243283,-0.549,-10.369,-0.833
27.253231,-0.588,-10.285,-0.858
27.263179,-0.628,-10.264,-0.973
27.273127,-0.706,-10.328,-1.064
27.283075,-0.706,-10.303,-0.98
27.293023,-0.706,-10.251,-1.051
27.302971,-0.667,-10.205,-1.082
27.312919,-0.667,-10.192,-1.16
27.322867,-0.667,-10.114,-1.146
27.332815,-0.667,-10.094,-1.262
27.342763,-0.588,-10.062,-1.217
27.352675,-0.471,-10.076,-1.139
27.362587,-0.431,-10.08,-1.339
27.372499,-0.353,-10.06,-1.455
27.382411,-0.275,-10.092,-1.501
27.392323,-0.235,-10.06,-1.455
27.402235,-0.275,-9.955,-1.596
27.412147,-0.235,-9.917,-1.589
27.422059,-0.196,-9.878,-1.582
27.431971,-0.157,-9.878,-1.582
27.441883,-0.157,-9.826,-1.653
27.451795,-0.157,-9.735,-1.717
27.461707,-0.157,-9.721,-1.794
27.471619,-0.118,-9.742,-1.678
27.481531,-0.118,-9.749,-1.639
27.491426,-0.118,-9.742,-1.678
27.501321,-0.118,-9.801,-1.569
27.511216,-0.118,-9.787,-1.646
27.521111,-0.078,-9.749,-1.639
27.531006,-0.039,-9.728,-1.755
27.540901,-0.078,-9.721,-1.794
27.550796,-0.039,-9.753,-1.839
27.560691,-0.039,-9.767,-1.762
27.570586,-0.078,-9.889,-1.744
27.580481,-0.118,-9.889,-1.744
27.590376,-0.157,-9.914,-1.828
27.600271,-0.157,-9.921,-1.789
27.610166,-0.196,-9.967,-1.757
27.620029,-0.157,-9.928,-1.751
27.629892,-0.118,-9.969,-1.519
27.639755,-0.118,-9.967,-1.757
27.649618,-0.118,-10.019,-1.687
27.659481,-0.039,-10.039,-1.571
27.669344,-0.078,-10.044,-1.771
27.679207,-0.078,-10.019,-1.687
27.68907,-0.078,-9.987,-1.642
27.698933,-0.078,-9.928,-1.751
27.708796,-0.078,-9.949,-1.635
27.718659,-0.118,-9.969,-1.519
27.728522,-0.118,-9.921,-1.789
27.738385,-0.118,-9.949,-1.635
27.748248,-0.157,-9.942,-1.673
27.758123,-0.157,-9.987,-1.642
27.767998,-0.157,-9.928,-1.751
27.777873,-0.157,-9.974,-1.719
27.787748,-0.157,-9.889,-1.744
27.797623,-0.157,-9.928,-1.751
27.807498,-0.118,-9.921,-1.789
27.817373,-0.157,-9.91,-1.628
27.827248,-0.157,-9.935,-1.712
27.837123,-0.118,-9.896,-1.705
27.846998,-0.157,-9.949,-1.635
27.856873,-0.118,-9.883,-1.782
27.866748,-0.157,-9.91,-1.628
27.876623,-0.196,-9.91,-1.628
27.886493,-0.275,-9.96,-1.796
27.896363,-0.275,-9.889,-1.744
27.906233,-0.196,-9.862,-1.898
27.916103,-0.196,-9.903,-1.667
27.925973,-0.235,-9.949,-1.635
27.935843,-0.235,-9.942,-1.673
27.945713,-0.275,-9.942,-1.673
27.955583,-0.275,-9.928,-1.751
27.965453,-0.275,-9.974,-1.719
27.975323,-0.275,-9.974,-1.719
27.985193,-0.235,-9.987,-1.642
27.995063,-0.235,-9.935,-1.712
28.004933,-0.235,-9.935,-1.712
28.014803,-0.196,-10.012,-1.726
28.024673,-0.235,-10.046,-1.532
28.034543,-0.196,-9.974,-1.719
28.044413,-0.157,-9.935,-1.712
28.054283,-0.157,-10.001,-1.564
28.064153,-0.118,-9.98,-1.68
28.074023,-0.157,-9.967,-1.757
28.083893,-0.118,-9.914,-1.828
28.093763,-0.157,-9.974,-1.719
28.103633,-0.118,-9.974,-1.719
28.113503,-0.118,-10.005,-1.764
28.123373,-0.118,-10.026,-1.648
28.133243,-0.157,-9.974,-1.719
28.143123,-0.157,-9.935,-1.712
28.153003,-0.157,-9.928,-1.751
28.162883,-0.118,-9.914,-1.828
28.172763,-0.118,-9.967,-1.757
28.182643,-0.118,-9.921,-1.789
28.192523,-0.157,-9.935,-1.712
28.202403,-0.157,-9.889,-1.744
28.212283,-0.196,-9.928,-1.751
28.222163,-0.196,-9.896,-1.705
28.232043,-0.275,-9.903,-1.667
28.241923,-0.235,-9.91,-1.628
28.251803,-0.196,-9.974,-1.719
28.261683,-0.196,-10.001,-1.564
28.271609,-0.235,-9.946,-1.873
28.281535,-0.196,-9.928,-1.751
28.291461,-0.157,-9.928,-1.751
28.301387,-0.235,-9.96,-1.796
28.311313,-0.235,-9.935,-1.712
28.321239,-0.196,-9.942,-1.673
28.331165,-0.196,-9.949,-1.635
28.341091,-0.196,-9.98,-1.68
28.351017,-0.196,-9.98,-1.68
28.360943,-0.157,-9.928,-1.751
28.370869,-0.157,-9.942,-1.673
28.380795,-0.157,-9.935,-1.712
28.390721,-0.157,-9.935,-1.712
28.40067,-0.196,-9.921,-1.789
28.410619,-0.196,-9.928,-1.751
28.420568,-0.235,-9.921,-1.789
28.430517,-0.235,-9.967,-1.757
28.440466,-0.196,-9.914,-1.828
28.450415,-0.196,-9.946,-1.873
28.460364,-0.157,-9.908,-1.866
28.470313,-0.196,-9.921,-1.789
28.480262,-0.235,-9.921,-1.789
28.490211,-0.235,-9.96,-1.796
28.50016,-0.235,-9.96,-1.796
28.510109,-0.235,-9.914,-1.828
28.520058,-0.196,-9.96,-1.796
28.530033,-0.196,-9.96,-1.796
28.540008,-0.235,-9.921,-1.789
28.549983,-0.235,-9.928,-1.751
28.559958,-0.196,-9.908,-1.866
28.569933,-0.157,-9.862,-1.898
28.579908,-0.196,-9.914,-1.828
28.589883,-0.157,-9.946,-1.873
28.599858,-0.157,-9.992,-1.841
28.609833,-0.157,-9.974,-1.719
28.619808,-0.157,-9.978,-1.919
28.629783,-0.157,-9.985,-1.88
28.639758,-0.157,-10.005,-1.764
28.649733,-0.157,-9.939,-1.912
28.659689,-0.157,-9.919,-2.028
28.669645,-0.157,-9.928,-1.751
28.679601,-0.196,-9.914,-1.828
28.689557,-0.196,-9.883,-1.782
28.699513,-0.235,-9.837,-1.814
28.709469,-0.196,-9.844,-1.776
28.719425,-0.196,-9.928,-1.751
28.729381,-0.196,-9.946,-1.873
28.739337,-0.196,-9.921,-1.789
28.749293,-0.196,-9.908,-1.866
28.759249,-0.196,-9.985,-1.88
28.769205,-0.157,-9.999,-1.803
28.779161,-0.157,-10.024,-1.887
28.789117,-0.157,-9.999,-1.803
28.799073,-0.157,-9.985,-1.88
28.809017,-0.118,-9.999,-1.803
28.818961,-0.118,-9.985,-1.88
28.828905,-0.157,-9.985,-1.88
28.838849,-0.118,-9.974,-1.719
28.848793,-0.118,-9.999,-1.803
28.858737,-0.118,-9.953,-1.835
28.868681,-0.118,-9.908,-1.866
28.878625,-0.118,-9.921,-1.789
28.888569,-0.078,-9.862,-1.898
28.898513,-0.118,-9.894,-1.944
28.908457,-0.118,-9.869,-1.86
28.918401,-0.118,-9.876,-1.821
28.928346,-0.118,-9.876,-1.821
28.938291,-0.157,-9.946,-1.873
28.948236,-0.157,-9.912,-2.066
28.958181,-0.157,-9.985,-1.88
28.968126,-0.157,-9.985,-1.88
28.978071,-0.196,-9.946,-1.873
28.988016,-0.157,-9.933,-1.951
28.997961,-0.118,-9.926,-1.989
29.007906,-0.157,-9.933,-1.951
29.017851,-0.157,-9.901,-1.905
29.027796,-0.157,-9.835,-2.053
29.037741,-0.157,-9.894,-1.944
29.047686,-0.157,-9.951,-2.073
29.057636,-0.157,-10.012,-1.726
29.067586,-0.118,-9.926,-1.989
29.077536,-0.157,-9.874,-2.06
29.087486,-0.118,-9.964,-1.996
29.097436,-0.157,-9.951,-2.073
29.107386,-0.157,-9.951,-2.073
29.117336,-0.196,-10.003,-2.003
29.127286,-0.235,-9.989,-2.08
29.137236,-0.196,-9.951,-2.073
29.147186,-0.235,-9.964,-1.996
29.157136,-0.235,-9.926,-1.989
29.167086,-0.275,-9.84,-2.253
29.177036,-0.314,-9.878,-2.26
29.186991,-0.275,-9.833,-2.291
29.196946,-0.275,-9.79,-2.085
29.206901,-0.235,-9.724,-2.232
29.216856,-0.275,-9.603,-2.012
29.226811,-0.275,-9.64,-2.257
29.236766,-0.235,-9.758,-2.039
29.246721,-0.196,-9.846,-2.214
29.256676,-0.157,-9.853,-2.176
29.266631,-0.118,-9.86,-2.137
29.276586,-0.118,-9.962,-2.235
29.286541,-0.118,-9.939,-1.912
29.296496,-0.118,-9.944,-2.112
29.306451,-0.078,-9.996,-2.041
29.316406,-0.039,-9.862,-1.898
29.326366,-0.078,-9.821,-2.13
29.336326,0.0,-9.846,-2.214
29.346286,0.0,-9.919,-2.028
29.356246,0.039,-10.028,-2.087
29.366206,0.118,-10.028,-2.087
29.376166,0.157,-9.937,-2.151
29.386126,0.196,-9.84,-2.253
29.396086,0.275,-9.801,-2.246
29.406046,0.392,-9.755,-2.278
29.416006,0.431,-9.769,-2.201
29.425966,0.471,-9.755,-2.278
29.435926,0.549,-9.69,-2.426
29.445886,0.588,-9.721,-2.471
29.45585,0.588,-9.799,-2.485
29.465814,0.628,-9.858,-2.375
29.475778,0.628,-9.915,-2.505
29.485742,0.549,-9.871,-2.298
29.495706,0.51,-9.844,-2.453
29.50567,0.471,-9.737,-2.155
29.515634,0.392,-9.665,-2.341
29.525598,0.353,-9.671,-2.303
29.535562,0.275,-9.651,-2.419
29.545526,0.196,-9.651,-2.419
29.55549,0.196,-9.633,-2.296
29.565454,0.157,-9.619,-2.373
29.575418,0.118,-9.503,-2.353
29.585356,0.196,-9.528,-2.437
29.595294,0.157,-9.587,-2.328
29.605232,0.157,-9.626,-2.335
29.61517,0.196,-9.626,-2.335
29.625108,0.275,-9.587,-2.328
29.635046,0.314,-9.608,-2.212
29.644984,0.392,-9.646,-2.219
29.654922,0.431,-9.615,-2.173
29.66486,0.392,-9.576,-2.166
29.674798,0.431,-9.558,-2.044
29.684736,0.392,-9.494,-1.953
29.694674,0.353,-9.517,-1.598
29.704612,0.353,-9.637,-1.819
29.71455,0.196,-9.819,-1.692
29.724488,0.039,-10.258,-1.689
29.734422,-0.078,-10.444,-1.085
29.744356,-0.314,-10.512,-2.053
29.75429,-0.392,-10.276,-1.135
29.764224,-0.549,-10.414,-1.478
29.774158,-0.706,-10.289,-1.057
