Time,AccelerometerX,AccelerometerY,AccelerometerZ 
113.552803,-0.431,-9.84,-2.253
113.56283,-0.471,-9.826,-2.33
113.572857,-0.431,-9.833,-2.291
113.582884,-0.392,-9.833,-2.291
113.592911,-0.392,-9.86,-2.137
113.602938,-0.431,-9.878,-2.26
113.612965,-0.431,-9.833,-2.291
113.622992,-0.392,-9.794,-2.285
113.633019,-0.353,-9.794,-2.285
113.643046,-0.353,-9.801,-2.246
113.653073,-0.392,-9.84,-2.253
113.6631,-0.392,-9.84,-2.253
113.67307,-0.392,-9.878,-2.26
113.68304,-0.392,-9.84,-2.253
113.69301,-0.392,-9.833,-2.291
113.70298,-0.392,-9.826,-2.33
113.71295,-0.353,-9.833,-2.291
113.72292,-0.353,-9.833,-2.291
113.73289,-0.392,-9.833,-2.291
113.74286,-0.392,-9.84,-2.253
113.75283,-0.392,-9.833,-2.291
113.7628,-0.353,-9.801,-2.246
113.77277,-0.314,-9.846,-2.214
113.78274,-0.353,-9.878,-2.26
113.79271,-0.392,-9.871,-2.298
113.80263,-0.353,-9.896,-2.382
113.81255,-0.353,-9.917,-2.266
113.82247,-0.392,-9.885,-2.221
113.83239,-0.392,-9.84,-2.253
113.84231,-0.392,-9.84,-2.253
113.85223,-0.353,-9.835,-2.053
113.86215,-0.392,-9.801,-2.246
113.87207,-0.431,-9.787,-2.323
113.88199,-0.471,-9.794,-2.285
113.89191,-0.471,-9.787,-2.323
113.90183,-0.431,-9.801,-2.246
113.91175,-0.392,-9.808,-2.207
113.92167,-0.431,-9.846,-2.214
113.93159,-0.431,-9.885,-2.221
113.941458,-0.392,-9.819,-2.369
113.951326,-0.392,-9.885,-2.221
113.961194,-0.353,-9.84,-2.253
113.971062,-0.314,-9.91,-2.305
113.98093,-0.275,-9.865,-2.337
113.990798,-0.275,-9.865,-2.337
114.000666,-0.275,-9.871,-2.298
114.010534,-0.275,-9.878,-2.26
114.020402,-0.235,-9.84,-2.253
114.03027,-0.275,-9.84,-2.253
114.040138,-0.275,-9.858,-2.375
114.050006,-0.314,-9.794,-2.285
114.059874,-0.314,-9.794,-2.285
114.069703,-0.353,-9.812,-2.407
114.079532,-0.353,-9.819,-2.369
114.089361,-0.314,-9.833,-2.291
114.09919,-0.353,-9.833,-2.291
114.109019,-0.353,-9.84,-2.253
114.118848,-0.392,-9.787,-2.323
114.128677,-0.353,-9.84,-2.253
114.138506,-0.275,-9.84,-2.253
114.148335,-0.314,-9.826,-2.33
114.158164,-0.314,-9.826,-2.33
114.167993,-0.314,-9.84,-2.253
114.177822,-0.353,-9.801,-2.246
114.187651,-0.314,-9.84,-2.253
114.197455,-0.314,-9.846,-2.214
114.207259,-0.314,-9.812,-2.407
114.217063,-0.314,-9.858,-2.375
114.226867,-0.314,-9.84,-2.253
114.236671,-0.314,-9.833,-2.291
114.246475,-0.314,-9.84,-2.253
114.256279,-0.314,-9.833,-2.291
114.266083,-0.314,-9.826,-2.33
114.275887,-0.314,-9.833,-2.291
114.285691,-0.314,-9.826,-2.33
114.295495,-0.314,-9.871,-2.298
114.305299,-0.353,-9.833,-2.291
114.315103,-0.353,-9.871,-2.298
114.324892,-0.392,-9.867,-2.098
114.334681,-0.353,-9.812,-2.407
114.34447,-0.353,-9.833,-2.291
114.354259,-0.353,-9.846,-2.214
114.364048,-0.314,-9.774,-2.4
114.373837,-0.314,-9.794,-2.285
114.383626,-0.314,-9.833,-2.291
114.393415,-0.314,-9.794,-2.285
114.403204,-0.314,-9.794,-2.285
114.412993,-0.353,-9.826,-2.33
114.422782,-0.314,-9.865,-2.337
114.432571,-0.314,-9.826,-2.33
114.44236,-0.314,-9.833,-2.291
114.452149,-0.275,-9.78,-2.362
114.461945,-0.314,-9.962,-2.235
114.471741,-0.353,-9.846,-2.214
114.481537,-0.353,-9.826,-2.33
114.491333,-0.314,-9.787,-2.323
114.501129,-0.314,-9.826,-2.33
114.510925,-0.314,-9.851,-2.414
114.520721,-0.314,-9.794,-2.285
114.530517,-0.314,-9.794,-2.285
114.540313,-0.314,-9.787,-2.323
114.550109,-0.314,-9.787,-2.323
114.559905,-0.314,-9.774,-2.4
114.569701,-0.275,-9.826,-2.33
114.579497,-0.275,-9.871,-2.298
114.589312,-0.235,-9.885,-2.221
114.599127,-0.235,-9.826,-2.33
114.608942,-0.275,-9.826,-2.33
114.618757,-0.314,-9.78,-2.362
114.628572,-0.353,-9.749,-2.316
114.638387,-0.353,-9.749,-2.316
114.648202,-0.353,-9.787,-2.323
114.658017,-0.353,-9.794,-2.285
114.667832,-0.353,-9.755,-2.278
114.677647,-0.353,-9.787,-2.323
114.687462,-0.353,-9.826,-2.33
114.697277,-0.314,-9.858,-2.375
114.707092,-0.314,-9.84,-2.253
114.716938,-0.235,-9.865,-2.337
114.726784,-0.275,-9.858,-2.375
114.73663,-0.235,-9.819,-2.369
114.746476,-0.235,-9.84,-2.253
114.756322,-0.275,-9.833,-2.291
114.766168,-0.235,-9.858,-2.375
114.776014,-0.235,-9.865,-2.337
114.78586,-0.275,-9.826,-2.33
114.795706,-0.275,-9.826,-2.33
114.805552,-0.314,-9.84,-2.253
114.815398,-0.314,-9.801,-2.246
114.825244,-0.314,-9.819,-2.369
114.83509,-0.275,-9.84,-2.253
114.844957,-0.314,-9.826,-2.33
114.854824,-0.314,-9.767,-2.439
114.864691,-0.314,-9.826,-2.33
114.874558,-0.314,-9.846,-2.214
114.884425,-0.353,-9.819,-2.369
114.894292,-0.353,-9.808,-2.207
114.904159,-0.314,-9.801,-2.246
114.914026,-0.275,-9.819,-2.369
114.923893,-0.314,-9.833,-2.291
114.93376,-0.392,-9.84,-2.253
114.943627,-0.353,-9.84,-2.253
114.953494,-0.353,-9.865,-2.337
114.963361,-0.353,-9.865,-2.337
114.973228,-0.392,-9.871,-2.298
114.983128,-0.314,-9.826,-2.33
114.993028,-0.314,-9.826,-2.33
115.002928,-0.392,-9.871,-2.298
115.012828,-0.431,-9.853,-2.176
115.022728,-0.392,-9.826,-2.33
115.032628,-0.353,-9.871,-2.298
115.042528,-0.392,-9.851,-2.414
115.052428,-0.392,-9.903,-2.344
115.062328,-0.353,-9.865,-2.337
115.072228,-0.353,-9.819,-2.369
115.082128,-0.392,-9.84,-2.253
115.092028,-0.392,-9.794,-2.285
115.101928,-0.353,-9.762,-2.239
115.111876,-0.431,-9.767,-2.439
115.121824,-0.431,-9.871,-2.298
115.131772,-0.471,-9.858,-2.375
115.14172,-0.431,-9.885,-2.221
115.151668,-0.392,-9.917,-2.266
115.161616,-0.392,-9.917,-2.266
115.171564,-0.392,-9.917,-2.266
115.181512,-0.392,-9.865,-2.337
115.19146,-0.392,-9.833,-2.291
115.201408,-0.353,-9.826,-2.33
115.211356,-0.353,-9.84,-2.253
115.221304,-0.353,-9.878,-2.26
115.231252,-0.314,-9.84,-2.253
115.2412,-0.314,-9.787,-2.323
115.251169,-0.314,-9.801,-2.246
115.261138,-0.314,-9.846,-2.214
115.271107,-0.353,-9.826,-2.33
115.281076,-0.392,-9.826,-2.33
115.291045,-0.353,-9.826,-2.33
115.301014,-0.353,-9.871,-2.298
115.310983,-0.392,-9.865,-2.337
115.320952,-0.392,-9.819,-2.369
115.330921,-0.353,-9.819,-2.369
115.34089,-0.314,-9.794,-2.285
115.350859,-0.314,-9.794,-2.285
115.360828,-0.353,-9.865,-2.337
115.370797,-0.353,-9.826,-2.33
115.380766,-0.353,-9.819,-2.369
115.390726,-0.353,-9.833,-2.291
115.400686,-0.353,-9.801,-2.246
115.410646,-0.353,-9.774,-2.4
115.420606,-0.392,-9.749,-2.316
115.430566,-0.392,-9.728,-2.432
115.440526,-0.392,-9.787,-2.323
115.450486,-0.392,-9.78,-2.362
115.460446,-0.353,-9.78,-2.362
115.470406,-0.392,-9.787,-2.323
115.480366,-0.392,-9.826,-2.33
115.490326,-0.392,-9.812,-2.407
115.500286,-0.353,-9.812,-2.407
115.510246,-0.314,-9.865,-2.337
115.520206,-0.314,-9.819,-2.369
115.530162,-0.275,-9.837,-2.491
115.540118,-0.275,-9.865,-2.337
115.550074,-0.235,-9.812,-2.407
115.56003,-0.235,-9.812,-2.407
115.569986,-0.275,-9.812,-2.407
115.579942,-0.314,-9.787,-2.323
115.589898,-0.314,-9.767,-2.439
115.599854,-0.314,-9.742,-2.355
115.60981,-0.314,-9.749,-2.316
115.619766,-0.353,-9.767,-2.439
115.629722,-0.353,-9.774,-2.4
115.639678,-0.353,-9.742,-2.355
115.649634,-0.353,-9.767,-2.439
115.659592,-0.353,-9.78,-2.362
115.66955,-0.392,-9.746,-2.555
115.679508,-0.392,-9.819,-2.369
115.689466,-0.392,-9.812,-2.407
115.699424,-0.392,-9.805,-2.446
115.709382,-0.353,-9.819,-2.369
115.71934,-0.314,-9.826,-2.33
115.729298,-0.314,-9.774,-2.4
115.739256,-0.314,-9.774,-2.4
115.749214,-0.353,-9.851,-2.414
115.759172,-0.353,-9.858,-2.375
115.76913,-0.392,-9.858,-2.375
115.779088,-0.353,-9.851,-2.414
115.789046,-0.353,-9.826,-2.33
115.799029,-0.431,-9.819,-2.369
115.809012,-0.392,-9.858,-2.375
115.818995,-0.353,-9.865,-2.337
115.828978,-0.353,-9.833,-2.291
115.838961,-0.392,-9.812,-2.407
115.848944,-0.353,-9.858,-2.375
115.858927,-0.392,-9.851,-2.414
115.86891,-0.431,-9.819,-2.369
115.878893,-0.392,-9.812,-2.407
115.888876,-0.431,-9.812,-2.407
115.898859,-0.471,-9.812,-2.407
115.908842,-0.431,-9.851,-2.414
115.918825,-0.431,-9.851,-2.414
115.928788,-0.471,-9.846,-2.214
115.938751,-0.51,-9.799,-2.485
115.948714,-0.51,-9.792,-2.523
115.958677,-0.51,-9.774,-2.4
115.96864,-0.51,-9.794,-2.285
115.978603,-0.471,-9.819,-2.369
115.988566,-0.471,-9.78,-2.362
115.998529,-0.471,-9.78,-2.362
116.008492,-0.471,-9.774,-2.4
116.018455,-0.431,-9.819,-2.369
116.028418,-0.431,-9.851,-2.414
116.038381,-0.431,-9.812,-2.407
116.048344,-0.431,-9.819,-2.369
116.058307,-0.392,-9.819,-2.369
116.068256,-0.471,-9.805,-2.446
116.078205,-0.392,-9.833,-2.291
116.088154,-0.431,-9.819,-2.369
116.098103,-0.431,-9.78,-2.362
116.108052,-0.431,-9.76,-2.478
116.118001,-0.431,-9.787,-2.323
116.12795,-0.431,-9.819,-2.369
116.137899,-0.431,-9.844,-2.453
116.147848,-0.431,-9.805,-2.446
116.157797,-0.431,-9.865,-2.337
116.167746,-0.431,-9.774,-2.4
116.177695,-0.471,-9.787,-2.323
116.187644,-0.471,-9.787,-2.323
116.197593,-0.471,-9.774,-2.4
116.207537,-0.51,-9.787,-2.323
116.217481,-0.471,-9.799,-2.485
116.227425,-0.431,-9.826,-2.33
116.237369,-0.431,-9.826,-2.33
116.247313,-0.431,-9.851,-2.414
116.257257,-0.431,-9.851,-2.414
116.267201,-0.431,-9.865,-2.337
116.277145,-0.431,-9.865,-2.337
116.287089,-0.392,-9.865,-2.337
116.297033,-0.353,-9.851,-2.414
116.306977,-0.353,-9.865,-2.337
116.316921,-0.353,-9.858,-2.375
116.326843,-0.392,-9.871,-2.298
116.336765,-0.314,-9.84,-2.253
116.346687,-0.353,-9.812,-2.407
116.356609,-0.353,-9.819,-2.369
116.366531,-0.314,-9.812,-2.407
116.376453,-0.353,-9.826,-2.33
116.386375,-0.314,-9.833,-2.291
116.396297,-0.314,-9.812,-2.407
116.406219,-0.314,-9.787,-2.323
116.416141,-0.353,-9.819,-2.369
116.426063,-0.314,-9.833,-2.291
116.435985,-0.392,-9.84,-2.253
116.445907,-0.431,-9.858,-2.375
116.455829,-0.392,-9.826,-2.33
116.465734,-0.392,-9.84,-2.253
116.475639,-0.471,-9.84,-2.253
116.485544,-0.392,-9.787,-2.323
116.495449,-0.392,-9.819,-2.369
116.505354,-0.353,-9.805,-2.446
116.515259,-0.392,-9.812,-2.407
116.525164,-0.353,-9.826,-2.33
116.535069,-0.353,-9.826,-2.33
116.544974,-0.392,-9.865,-2.337
116.554879,-0.353,-9.819,-2.369
116.564784,-0.392,-9.805,-2.446
116.574689,-0.392,-9.819,-2.369
116.584594,-0.392,-9.833,-2.291
116.594534,-0.392,-9.826,-2.33
116.604474,-0.392,-9.812,-2.407
116.614414,-0.392,-9.819,-2.369
116.624354,-0.392,-9.819,-2.369
116.634294,-0.353,-9.787,-2.323
116.644234,-0.392,-9.787,-2.323
116.654174,-0.392,-9.767,-2.439
116.664114,-0.431,-9.812,-2.407
116.674054,-0.431,-9.78,-2.362
116.683994,-0.471,-9.812,-2.407
116.693934,-0.431,-9.812,-2.407
116.703874,-0.471,-9.871,-2.298
116.713814,-0.471,-9.865,-2.337
116.723738,-0.431,-9.826,-2.33
116.733662,-0.431,-9.805,-2.446
116.743586,-0.471,-9.787,-2.323
116.75351,-0.431,-9.812,-2.407
116.763434,-0.392,-9.787,-2.323
116.773358,-0.431,-9.819,-2.369
116.783282,-0.392,-9.851,-2.414
116.793206,-0.392,-9.833,-2.291
116.80313,-0.392,-9.812,-2.407
116.813054,-0.392,-9.805,-2.446
116.822978,-0.431,-9.84,-2.253
116.832902,-0.471,-9.812,-2.407
116.842826,-0.431,-9.84,-2.253
116.85275,-0.431,-9.801,-2.246
116.862653,-0.51,-9.76,-2.478
116.872556,-0.471,-9.774,-2.4
116.882459,-0.431,-9.78,-2.362
116.892362,-0.392,-9.78,-2.362
116.902265,-0.431,-9.78,-2.362
116.912168,-0.392,-9.799,-2.485
116.922071,-0.353,-9.774,-2.4
116.931974,-0.353,-9.851,-2.414
116.941877,-0.314,-9.805,-2.446
116.95178,-0.353,-9.767,-2.439
116.961683,-0.353,-9.728,-2.432
116.971586,-0.392,-9.774,-2.4
116.981489,-0.431,-9.767,-2.439
116.991387,-0.392,-9.774,-2.4
117.001285,-0.431,-9.721,-2.471
117.011183,-0.471,-9.742,-2.355
117.021081,-0.471,-9.703,-2.348
117.030979,-0.431,-9.735,-2.394
117.040877,-0.431,-9.735,-2.394
117.050775,-0.431,-9.812,-2.407
117.060673,-0.392,-9.826,-2.33
117.070571,-0.392,-9.865,-2.337
117.080469,-0.314,-9.876,-2.498
117.090367,-0.353,-9.89,-2.421
117.100265,-0.314,-9.876,-2.498
117.110163,-0.314,-9.858,-2.375
117.120061,-0.353,-9.83,-2.53
117.129956,-0.353,-9.774,-2.4
117.139851,-0.353,-9.812,-2.407
117.149746,-0.314,-9.812,-2.407
117.159641,-0.353,-9.812,-2.407
117.169536,-0.314,-9.774,-2.4
117.179431,-0.275,-9.787,-2.323
117.189326,-0.314,-9.819,-2.369
117.199221,-0.275,-9.812,-2.407
117.209116,-0.314,-9.826,-2.33
117.219011,-0.314,-9.808,-2.207
117.228906,-0.314,-9.826,-2.33
117.238801,-0.353,-9.826,-2.33
117.248711,-0.353,-9.826,-2.33
117.258621,-0.353,-9.833,-2.291
117.268531,-0.314,-9.826,-2.33
117.278441,-0.314,-9.819,-2.369
117.288351,-0.275,-9.858,-2.375
117.298261,-0.314,-9.865,-2.337
117.308171,-0.314,-9.865,-2.337
117.318081,-0.275,-9.865,-2.337
117.327991,-0.275,-9.812,-2.407
117.337901,-0.314,-9.819,-2.369
117.347811,-0.314,-9.826,-2.33
117.357721,-0.314,-9.833,-2.291
117.367631,-0.275,-9.819,-2.369
117.377557,-0.314,-9.867,-2.098
117.387483,-0.314,-9.767,-2.439
117.397409,-0.314,-9.742,-2.355
117.407335,-0.353,-9.774,-2.4
117.417261,-0.431,-9.774,-2.4
117.427187,-0.392,-9.819,-2.369
117.437113,-0.471,-9.78,-2.362
117.447039,-0.471,-9.812,-2.407
117.456965,-0.431,-9.805,-2.446
117.466891,-0.431,-9.833,-2.291
117.476817,-0.392,-9.812,-2.407
117.486743,-0.392,-9.819,-2.369
117.496669,-0.314,-9.812,-2.407
117.506624,-0.314,-9.826,-2.33
117.516579,-0.275,-9.871,-2.298
117.526534,-0.314,-9.812,-2.407
117.536489,-0.314,-9.826,-2.33
117.546444,-0.353,-9.858,-2.375
117.556399,-0.353,-9.78,-2.362
117.566354,-0.392,-9.812,-2.407
117.576309,-0.353,-9.78,-2.362
117.586264,-0.392,-9.819,-2.369
117.596219,-0.392,-9.865,-2.337
117.606174,-0.392,-9.858,-2.375
117.616129,-0.431,-9.819,-2.369
117.626084,-0.471,-9.853,-2.176
117.636062,-0.51,-9.853,-2.176
117.64604,-0.471,-9.805,-2.446
117.656018,-0.431,-9.826,-2.33
117.665996,-0.431,-9.787,-2.323
117.675974,-0.431,-9.819,-2.369
117.685952,-0.392,-9.826,-2.33
117.69593,-0.431,-9.819,-2.369
117.705908,-0.353,-9.826,-2.33
117.715886,-0.353,-9.812,-2.407
117.725864,-0.392,-9.833,-2.291
117.735842,-0.353,-9.78,-2.362
117.74582,-0.314,-9.774,-2.4
117.755798,-0.314,-9.819,-2.369
117.765756,-0.314,-9.84,-2.253
117.775714,-0.314,-9.833,-2.291
117.785672,-0.235,-9.78,-2.362
117.79563,-0.235,-9.833,-2.291
117.805588,-0.235,-9.812,-2.407
117.815546,-0.275,-9.865,-2.337
117.825504,-0.235,-9.833,-2.291
117.835462,-0.196,-9.896,-2.382
117.84542,-0.196,-9.871,-2.298
117.855378,-0.157,-9.833,-2.291
117.865336,-0.235,-9.819,-2.369
117.875294,-0.235,-9.826,-2.33
117.885252,-0.235,-9.78,-2.362
117.89521,-0.275,-9.76,-2.478
117.905157,-0.275,-9.819,-2.369
117.915104,-0.314,-9.812,-2.407
117.925051,-0.314,-9.833,-2.291
117.934998,-0.314,-9.858,-2.375
117.944945,-0.314,-9.858,-2.375
117.954892,-0.275,-9.819,-2.369
117.964839,-0.314,-9.819,-2.369
117.974786,-0.314,-9.833,-2.291
117.984733,-0.353,-9.84,-2.253
117.99468,-0.275,-9.794,-2.285
118.004627,-0.314,-9.826,-2.33
118.014574,-0.275,-9.826,-2.33
118.024521,-0.314,-9.826,-2.33
118.034476,-0.314,-9.885,-2.221
118.044431,-0.314,-9.871,-2.298
118.054386,-0.353,-9.871,-2.298
118.064341,-0.353,-9.865,-2.337
118.074296,-0.353,-9.858,-2.375
118.084251,-0.353,-9.903,-2.344
118.094206,-0.392,-9.871,-2.298
118.104161,-0.431,-9.78,-2.362
118.114116,-0.471,-9.755,-2.278
118.124071,-0.471,-9.755,-2.278
118.134026,-0.471,-9.787,-2.323
118.143981,-0.51,-9.833,-2.291
118.153936,-0.471,-9.819,-2.369
118.16387,-0.431,-9.833,-2.291
118.173804,-0.431,-9.892,-2.182
118.183738,-0.392,-9.871,-2.298
118.193672,-0.431,-9.851,-2.414
118.203606,-0.392,-9.858,-2.375
118.21354,-0.353,-9.819,-2.369
118.223474,-0.353,-9.801,-2.246
118.233408,-0.392,-9.787,-2.323
118.243342,-0.353,-9.742,-2.355
118.253276,-0.353,-9.812,-2.407
118.26321,-0.353,-9.858,-2.375
118.273144,-0.353,-9.865,-2.337
118.283078,-0.275,-9.805,-2.446
118.293012,-0.275,-9.812,-2.407
118.302962,-0.275,-9.865,-2.337
118.312912,-0.235,-9.76,-2.478
118.322862,-0.235,-9.812,-2.407
118.332812,-0.235,-9.721,-2.471
118.342762,-0.235,-9.735,-2.394
118.352712,-0.235,-9.728,-2.432
118.362662,-0.235,-9.76,-2.478
118.372612,-0.196,-9.774,-2.4
118.382562,-0.196,-9.767,-2.439
118.392512,-0.196,-9.753,-2.516
118.402462,-0.275,-9.76,-2.478
118.412412,-0.314,-9.767,-2.439
118.422362,-0.314,-9.767,-2.439
118.432312,-0.314,-9.76,-2.478
118.44225,-0.314,-9.76,-2.478
118.452188,-0.353,-9.687,-2.664
118.462126,-0.314,-9.785,-2.562
118.472064,-0.275,-9.817,-2.607
118.482002,-0.196,-9.83,-2.53
118.49194,-0.235,-9.862,-2.575
118.501878,-0.196,-9.894,-2.621
118.511816,-0.275,-9.933,-2.628
118.521754,-0.275,-9.951,-2.75
118.531692,-0.353,-9.976,-2.834
118.54163,-0.353,-9.996,-2.719
118.551568,-0.353,-9.926,-2.666
118.561506,-0.392,-9.901,-2.582
118.571444,-0.353,-9.817,-2.607
118.581373,-0.353,-9.69,-2.426
118.591302,-0.353,-9.496,-2.391
118.601231,-0.392,-9.381,-2.371
118.61116,-0.353,-9.278,-2.273
118.621089,-0.353,-9.144,-2.13
118.631018,-0.353,-9.167,-2.453
118.640947,-0.275,-9.331,-2.203
118.650876,-0.275,-9.394,-2.294
118.660805,-0.275,-9.567,-2.444
118.670734,-0.235,-9.63,-1.857
118.680663,-0.275,-9.69,-2.426
118.690592,-0.196,-9.712,-2.071
118.700519,-0.196,-9.737,-2.155
118.710446,-0.196,-9.767,-2.439
118.720373,-0.196,-9.805,-2.446
118.7303,-0.157,-9.84,-2.253
118.740227,-0.157,-9.883,-2.46
118.750154,-0.118,-9.937,-2.151
118.760081,-0.196,-10.09,-2.416
118.770008,-0.157,-10.303,-2.335
118.779935,-0.157,-10.412,-2.394
118.789862,-0.196,-10.317,-2.257
118.799789,-0.196,-10.383,-2.11
118.809716,-0.157,-10.414,-2.155
118.819643,-0.196,-10.453,-2.162
118.829575,-0.196,-10.519,-2.014
118.839507,-0.235,-10.317,-2.257
118.849439,-0.275,-10.28,-2.012
118.859371,-0.314,-10.144,-2.107
118.869303,-0.275,-9.989,-2.08
118.879235,-0.314,-9.835,-2.053
118.889167,-0.314,-9.674,-2.064
118.899099,-0.314,-9.576,-2.166
118.909031,-0.353,-9.608,-2.212
118.918963,-0.314,-9.692,-2.187
118.928895,-0.275,-9.692,-2.187
118.938827,-0.235,-9.787,-2.323
118.948759,-0.235,-9.846,-2.214
118.958672,-0.275,-9.685,-2.226
118.968585,-0.275,-9.601,-2.251
118.978498,-0.314,-9.626,-2.335
118.988411,-0.235,-9.658,-2.38
118.998324,-0.275,-9.774,-2.4
119.008237,-0.314,-9.755,-2.278
119.01815,-0.314,-9.799,-2.485
119.028063,-0.314,-9.915,-2.505
119.037976,-0.314,-9.967,-2.435
119.047889,-0.314,-9.974,-2.396
119.057802,-0.353,-9.89,-2.421
119.067715,-0.353,-9.894,-2.621
119.077628,-0.314,-9.935,-2.389
119.087541,-0.314,-9.844,-2.453
119.097454,-0.353,-9.874,-2.737
119.107367,-0.314,-9.83,-2.53
119.11728,-0.353,-9.849,-2.653
119.127193,-0.314,-9.837,-2.491
119.137106,-0.314,-9.76,-2.478
119.147019,-0.314,-9.726,-2.671
119.156932,-0.314,-9.708,-2.548
119.166845,-0.353,-9.701,-2.587
119.176758,-0.353,-9.694,-2.625
119.186671,-0.314,-9.662,-2.58
119.196584,-0.275,-9.701,-2.587
119.206497,-0.314,-9.669,-2.541
119.21641,-0.314,-9.669,-2.541
119.226304,-0.314,-9.637,-2.496
119.236198,-0.314,-9.61,-2.65
119.246092,-0.275,-9.624,-2.573
119.255986,-0.314,-9.676,-2.503
119.26588,-0.275,-9.637,-2.496
119.275774,-0.275,-9.592,-2.528
119.285668,-0.314,-9.585,-2.566
119.295562,-0.314,-9.631,-2.535
119.305456,-0.275,-9.656,-2.619
119.31535,-0.353,-9.649,-2.657
119.325244,-0.353,-9.656,-2.619
119.335138,-0.392,-9.694,-2.625
119.345032,-0.353,-9.715,-2.51
119.354926,-0.353,-9.721,-2.471
119.364854,-0.392,-9.728,-2.432
119.374782,-0.392,-9.728,-2.432
119.38471,-0.431,-9.78,-2.362
119.394638,-0.392,-9.753,-2.516
119.404566,-0.431,-9.812,-2.407
119.414494,-0.471,-9.805,-2.446
119.424422,-0.431,-9.819,-2.369
119.43435,-0.431,-9.819,-2.369
119.444278,-0.471,-9.858,-2.375
119.454206,-0.431,-9.871,-2.298
119.464134,-0.392,-9.896,-2.382
119.474062,-0.392,-9.865,-2.337
119.48399,-0.431,-9.865,-2.337
119.493944,-0.392,-9.858,-2.375
119.503898,-0.431,-9.91,-2.305
119.513852,-0.431,-9.955,-2.273
119.523806,-0.431,-9.942,-2.35
119.53376,-0.431,-9.955,-2.273
119.543714,-0.431,-10.008,-2.203
119.553668,-0.392,-9.924,-2.228
119.563622,-0.431,-9.917,-2.266
119.573576,-0.471,-9.917,-2.266
119.58353,-0.471,-9.878,-2.26
119.593484,-0.431,-9.878,-2.26
119.603438,-0.431,-9.892,-2.182
119.613392,-0.431,-9.846,-2.214
119.623339,-0.431,-9.871,-2.298
119.633286,-0.431,-9.808,-2.207
119.643233,-0.392,-9.755,-2.278
119.65318,-0.431,-9.801,-2.246
119.663127,-0.392,-9.787,-2.323
119.673074,-0.392,-9.826,-2.33
119.683021,-0.431,-9.819,-2.369
119.692968,-0.392,-9.865,-2.337
119.702915,-0.392,-9.858,-2.375
119.712862,-0.431,-9.819,-2.369
119.722809,-0.431,-9.78,-2.362
119.732756,-0.431,-9.735,-2.394
119.742703,-0.431,-9.715,-2.51
119.75265,-0.431,-9.921,-2.466
119.762612,-0.392,-9.805,-2.446
119.772574,-0.353,-9.812,-2.407
119.782536,-0.353,-9.767,-2.439
119.792498,-0.353,-9.721,-2.471
119.80246,-0.353,-9.728,-2.432
119.812422,-0.353,-9.715,-2.51
119.822384,-0.314,-9.708,-2.548
119.832346,-0.314,-9.715,-2.51
119.842308,-0.314,-9.715,-2.51
119.85227,-0.314,-9.753,-2.516
119.862232,-0.353,-9.76,-2.478
119.872194,-0.353,-9.76,-2.478
119.882156,-0.353,-9.753,-2.516
119.892118,-0.353,-9.735,-2.394
119.902063,-0.314,-9.774,-2.4
119.912008,-0.353,-9.774,-2.4
119.921953,-0.353,-9.819,-2.369
119.931898,-0.353,-9.805,-2.446
119.941843,-0.392,-9.819,-2.369
119.951788,-0.392,-9.833,-2.291
119.961733,-0.392,-9.826,-2.33
119.971678,-0.431,-9.812,-2.407
119.981623,-0.431,-9.826,-2.33
119.991568,-0.392,-9.865,-2.337
120.001513,-0.392,-9.858,-2.375
120.011458,-0.392,-9.865,-2.337
120.021402,-0.431,-9.851,-2.414
120.031346,-0.392,-9.865,-2.337
120.04129,-0.392,-9.858,-2.375
120.051234,-0.392,-9.903,-2.344
120.061178,-0.392,-9.792,-2.523
120.071122,-0.392,-9.812,-2.407
120.081066,-0.431,-9.812,-2.407
120.09101,-0.431,-9.846,-2.214
120.100954,-0.392,-9.774,-2.4
120.110898,-0.431,-9.78,-2.362
120.120842,-0.392,-9.833,-2.291
120.130786,-0.392,-9.851,-2.414
120.14073,-0.392,-9.896,-2.382
120.150675,-0.353,-9.91,-2.305
120.16062,-0.392,-9.917,-2.266
120.170565,-0.353,-9.871,-2.298
120.18051,-0.353,-9.871,-2.298
120.190455,-0.353,-9.851,-2.414
120.2004,-0.353,-9.851,-2.414
120.210345,-0.314,-9.865,-2.337
120.22029,-0.353,-9.917,-2.266
120.230235,-0.353,-9.903,-2.344
120.24018,-0.314,-9.878,-2.26
120.250125,-0.314,-9.865,-2.337
120.26007,-0.353,-9.799,-2.485
120.270015,-0.392,-9.819,-2.369
120.279931,-0.392,-9.728,-2.432
120.289847,-0.353,-9.774,-2.4
120.299763,-0.392,-9.746,-2.555
120.309679,-0.353,-9.805,-2.446
120.319595,-0.392,-9.78,-2.362
120.329511,-0.392,-9.76,-2.478
120.339427,-0.392,-9.76,-2.478
120.349343,-0.392,-9.767,-2.439
120.359259,-0.353,-9.774,-2.4
120.369175,-0.353,-9.78,-2.362
120.379091,-0.392,-9.767,-2.439
120.389007,-0.314,-9.767,-2.439
120.398923,-0.314,-9.753,-2.516
120.408839,-0.314,-9.826,-2.33
120.418694,-0.353,-9.799,-2.485
120.428549,-0.353,-9.812,-2.407
120.438404,-0.392,-9.767,-2.439
120.448259,-0.353,-9.787,-2.323
120.458114,-0.353,-9.833,-2.291
120.467969,-0.314,-9.812,-2.407
