Time,GyroscopeX,GyroscopeY,GyroscopeZ 
50.085041,1.82,-4.473,0.775
50.095634,2.8,-5.275,0.491
50.106227,3.08,-5.888,0.739
50.11682,3.22,-6.545,0.836
50.127413,3.01,-6.938,1.051
50.13804,3.15,-7.011,1.465
50.148667,3.5,-7.031,2.385
50.159294,3.71,-7.242,3.983
50.169921,3.85,-7.533,5.637
50.180548,4.13,-7.695,6.959
50.191175,4.27,-7.736,7.592
50.201802,4.55,-6.965,7.657
50.212429,4.97,-6.564,6.59
50.223056,5.11,-5.944,5.491
50.233683,4.9,-5.478,4.863
50.24431,4.41,-5.482,4.08
50.254958,3.43,-5.859,3.8
50.265606,2.8,-6.504,3.829
50.276254,2.87,-7.197,4.133
50.286902,2.8,-7.813,4.806
50.29755,2.59,-8.446,4.766
50.308198,2.45,-8.932,5.106
50.318846,2.45,-9.423,5.873
50.329494,2.87,-9.289,6.323
50.340142,3.15,-9.5,5.504
50.35079,3.29,-8.685,4.51
50.361438,4.69,-7.055,3.732
50.372086,6.09,-5.608,2.778
50.382734,7.63,-4.391,1.927
50.393396,8.54,-2.453,1.416
50.404058,7.63,-1.314,0.195
50.41472,6.09,0.028,-0.564
50.425382,4.62,1.151,-1.29
50.436044,3.92,1.902,-1.513
50.446706,2.38,2.822,-1.493
50.457368,0.84,3.844,-1.241
50.46803,-0.49,4.533,-1.12
50.478692,-1.61,4.91,-0.84
50.489354,-2.31,5.263,-0.422
50.500016,-2.73,4.834,-0.001
50.510678,-3.5,4.635,0.32
50.52134,-4.13,4.522,1.366
50.53198,-4.48,3.686,2.072
50.54262,-4.69,2.819,2.558
50.55326,-5.18,2.117,2.506
50.5639,-4.76,1.707,2.007
50.57454,-4.13,0.925,2.011
50.58518,-3.92,0.381,2.271
50.59582,-3.99,-0.194,2.311
50.60646,-4.2,-1.115,2.291
50.6171,-4.2,-2.169,1.821
50.62774,-4.62,-3.426,2.097
50.63838,-4.69,-4.103,1.906
50.64902,-4.48,-4.825,1.566
50.65966,-3.71,-5.113,1.586
50.670273,-3.43,-5.551,1.651
50.680886,-2.1,-5.498,2.158
50.691499,-1.4,-5.624,2.065
50.702112,-0.77,-5.381,1.894
50.712725,-0.14,-5.206,1.712
50.723338,0.42,-4.805,1.854
50.733951,1.26,-3.71,1.691
50.744564,2.03,-3.017,1.387
50.755177,2.73,-2.323,1.083
50.76579,3.5,-1.042,0.669
50.776403,3.64,-0.122,0.689
50.787016,3.43,0.592,0.673
50.797608,3.29,0.848,0.434
50.8082,2.94,1.318,0.588
50.818792,2.24,1.375,0.669
50.829384,1.89,1.111,0.551
50.839976,1.61,1.217,0.357
50.850568,1.96,0.714,-0.016
50.86116,1.75,0.706,-0.373
50.871752,1.75,-0.203,-0.462
50.882344,2.03,-1.573,-0.349
50.892936,1.89,-2.36,0.081
50.903528,2.38,-3.033,0.674
50.91412,2.52,-3.528,0.657
50.924712,2.52,-3.84,0.816
50.935304,2.17,-3.544,1.152
50.945868,1.96,-3.649,1.347
50.956432,1.75,-3.24,1.845
50.966996,2.03,-2.676,1.874
50.97756,2.38,-2.575,2.105
50.988124,3.01,-1.914,1.582
50.998688,3.29,-1.922,1.225
51.009252,3.5,-1.812,0.604
51.019816,3.36,-1.168,0.576
51.03038,3.15,-1.054,0.738
51.040944,3.15,-1.054,0.738
51.051508,3.15,-1.054,0.738
51.062026,3.01,-0.884,0.981
51.072544,3.22,-0.864,1.269
51.083062,3.15,-0.219,1.241
51.09358,3.01,-0.349,1.573
51.104098,2.59,0.041,1.784
51.114616,2.8,-0.028,1.772
51.125134,2.73,-0.109,1.829
51.135652,3.29,-0.446,2.125
51.14617,3.36,-0.754,1.857
51.156688,3.36,-1.159,2.141
51.167206,2.87,-1.699,1.975
51.177724,2.66,-2.526,1.829
51.188242,2.1,-3.134,1.651
51.19873,1.68,-3.734,1.829
51.209218,0.7,-4.128,2.044
51.219706,0.14,-4.391,1.927
51.230194,-0.14,-4.635,2.097
51.240682,-0.49,-5.048,2.024
51.25117,-0.98,-4.805,1.854
51.261658,-1.26,-4.683,1.164
51.272146,-1.12,-4.951,0.264
51.282634,-0.42,-4.611,-0.458
51.293122,0.14,-4.659,-0.182
51.30361,1.54,-4.363,0.155
51.314098,2.52,-4.477,1.201
51.324533,3.5,-4.091,1.837
51.334968,4.34,-2.538,1.898
51.345403,5.46,-1.796,1.318
51.355838,7.0,-1.087,0.519
51.366273,7.7,-0.811,-0.641
51.376708,7.14,-0.556,-2.088
51.387143,6.02,0.348,-3.99
51.397578,4.27,1.053,-6.78
51.408013,2.94,1.195,-9.598
51.418448,2.17,2.107,-11.143
51.428883,2.03,2.553,-12.06
51.439318,2.17,2.184,-13.191
51.449753,3.15,1.652,-14.209
51.460181,3.99,1.3,-14.627
51.470609,4.83,0.817,-14.712
51.481037,5.95,0.882,-15.482
51.491465,8.26,0.866,-16.196
51.501893,10.15,0.306,-16.65
51.512321,12.25,0.197,-14.821
51.522749,14.35,0.229,-12.185
51.533177,15.68,-0.233,-10.774
51.543605,16.59,-1.031,-9.067
51.554033,17.08,-0.629,-6.508
51.564461,17.08,-0.337,-3.329
51.574889,15.75,0.012,-0.069
51.585276,13.44,0.381,2.271
51.595663,11.41,0.941,3.933
51.60605,8.96,1.505,5.17
51.616437,5.88,1.732,6.703
51.626824,2.52,2.089,7.903
51.637211,-0.28,2.012,8.742
51.647598,-4.06,1.632,10.097
51.657985,-7.42,1.19,11.796
51.668372,-10.92,-0.104,13.487
51.678759,-14.56,-1.733,15.474
51.689146,-17.78,-3.095,18.361
51.699533,-20.44,-5.187,21.76
51.70992,-22.12,-7.089,25.689
51.720308,-22.54,-9.026,29.826
51.730696,-22.47,-11.353,33.751
51.741084,-21.91,-12.788,37.052
51.751472,-21.07,-14.398,39.327
51.76186,-20.09,-15.959,41.327
51.772248,-18.48,-17.045,41.846
51.782636,-17.5,-17.743,41.367
51.793024,-16.52,-18.805,40.54
51.803412,-16.03,-19.158,38.914
51.8138,-14.7,-18.81,36.133
51.824188,-13.09,-18.644,31.968
51.834576,-11.62,-17.538,26.903
51.844964,-10.92,-16.675,20.8
51.855352,-10.36,-15.679,15.148
51.865766,-9.59,-14.426,10.464
51.87618,-8.75,-13.575,6.847
51.886594,-7.91,-12.765,3.862
51.897008,-6.51,-11.873,0.821
51.907422,-4.06,-11.074,-2.095
51.917836,-1.96,-10.475,-4.69
51.92825,0.28,-9.984,-6.665
51.938664,3.36,-9.307,-7.683
51.949078,7.21,-7.993,-7.878
51.959492,11.06,-7.0,-8.271
51.969906,14.77,-5.703,-9.18
51.980313,17.92,-3.825,-9.346
51.99072,20.44,-1.996,-9.237
52.001127,22.33,0.137,-9.643
52.011534,23.52,2.464,-9.943
52.021941,24.08,4.366,-10.248
52.032348,23.38,5.647,-10.661
52.042755,22.05,6.653,-9.915
52.053162,20.3,7.091,-8.772
52.063569,18.06,7.809,-8.006
52.073976,15.75,7.923,-6.635
52.084383,12.95,7.955,-5.208
52.09479,10.01,7.607,-3.634
52.105197,7.84,7.132,-2.154
52.115593,5.32,6.869,-1.063
52.125989,3.15,6.472,-0.423
52.136385,1.33,6.358,0.624
52.146781,0.21,5.908,1.966
52.157177,-0.91,5.3,2.996
52.167573,-1.33,4.226,3.446
52.177969,-1.82,3.313,3.783
52.188365,-2.52,2.34,4.464
52.198761,-2.87,0.747,5.036
52.209157,-3.01,-0.453,5.393
52.219553,-3.01,-1.832,5.15
52.229949,-2.73,-3.211,4.907
52.240345,-2.94,-4.545,4.814
52.25077,-2.87,-5.684,4.826
52.261195,-2.59,-6.779,4.989
52.27162,-2.1,-7.254,4.052
52.282045,-1.89,-7.655,3.91
52.29247,-1.75,-7.805,3.955
52.302895,-1.75,-7.643,3.841
52.31332,-1.61,-7.87,3.517
52.323745,-1.33,-7.177,3.213
52.33417,-1.47,-6.111,2.405
52.344595,-1.68,-5.19,2.426
52.35502,-1.75,-4.821,2.349
52.365445,-1.68,-3.645,2.129
52.375893,-1.68,-2.757,1.931
52.386341,-1.61,-1.833,1.525
52.396789,-1.61,-1.233,1.346
52.407237,-1.75,-0.162,1.322
52.417685,-1.47,0.264,1.326
52.428133,-1.47,0.779,1.63
52.438581,-1.05,0.884,1.435
52.449029,-0.28,1.265,1.289
52.459477,0.49,1.071,1.184
52.469925,1.12,0.896,1.366
52.480373,1.61,0.758,1.342
52.490821,2.17,0.219,1.176
52.501269,2.8,-0.507,1.261
52.511717,3.22,-0.657,1.306
52.522215,3.78,-1.086,1.728
52.532713,4.06,-1.707,1.618
52.543211,4.69,-1.593,1.78
52.553709,5.11,-1.82,1.456
52.564207,4.83,-2.267,1.164
52.574705,4.9,-2.173,1.038
52.585203,4.27,-2.141,1.257
52.595701,3.99,-2.453,1.416
52.606199,3.92,-2.092,0.982
52.616697,3.36,-1.942,0.937
52.627195,2.8,-1.492,0.803
52.637707,2.52,-0.811,0.568
52.648219,2.17,-0.766,0.718
52.658731,1.96,-0.551,1.111
52.669243,1.82,-0.231,1.31
52.679755,1.61,-0.093,1.334
52.690267,1.68,-0.004,1.634
52.700779,2.03,-0.223,1.667
52.711291,2.24,-0.726,1.294
52.721803,2.73,-1.034,1.026
52.732315,2.8,-1.184,1.071
52.742827,2.87,-1.066,0.807
52.753339,3.15,-1.399,0.677
52.763851,3.15,-1.731,0.548
52.774361,3.01,-1.812,0.604
52.784871,2.94,-1.788,0.467
52.795381,2.73,-2.104,1.051
52.805891,2.31,-2.129,1.188
52.816401,1.96,-2.003,1.282
52.826911,1.82,-1.65,1.699
52.837421,1.68,-1.626,1.561
52.847931,1.75,-1.662,1.768
52.858441,1.47,-1.192,1.922
52.868951,1.19,-0.977,2.316
52.879461,0.84,-1.123,1.934
52.889971,0.56,-0.94,2.109
52.900481,0.21,-0.649,1.663
52.910991,-0.07,-0.393,1.423
52.921517,-0.42,-0.405,1.492
52.932043,-0.7,-0.085,1.691
52.942569,-0.77,0.004,1.991
52.953095,-1.19,0.179,1.809
52.963621,-1.12,-0.235,1.736
52.974147,-1.12,-0.255,1.448
52.984673,-1.26,-0.462,1.411
52.995199,-1.4,-0.531,1.399
53.005725,-0.98,-0.276,1.16
53.016251,-0.77,-0.697,0.73
53.026777,-0.91,-0.734,0.937
53.037303,-0.63,-0.839,1.131
53.047831,-0.21,-0.86,0.844
53.058359,-0.28,-0.884,0.981
53.068887,0.0,-0.726,1.294
53.079415,0.0,-0.738,1.363
53.089943,-0.28,-0.45,1.342
53.100471,0.14,-0.093,1.334
53.110999,0.56,-0.024,1.346
53.121527,0.42,0.081,1.152
53.132055,0.42,-0.065,0.77
53.142583,0.35,0.325,0.981
53.153111,0.49,0.106,1.014
53.163639,0.49,-0.259,0.665
53.174167,0.63,-0.458,0.985
53.184711,0.56,-0.734,0.937
53.195255,0.7,-0.665,0.949
53.205799,0.42,-0.973,0.681
53.216343,0.49,-1.054,0.738
53.226887,0.77,-1.147,0.864
53.237431,0.98,-1.362,0.471
53.247975,0.63,-1.35,0.402
53.258519,0.77,-1.066,0.807
53.269063,0.91,-1.083,1.302
53.279607,1.12,-1.014,1.314
53.290151,0.98,-0.876,1.338
53.300695,1.4,-1.139,1.221
53.311246,1.61,-1.383,1.391
53.321797,1.4,-1.2,1.565
53.332348,1.26,-0.855,1.626
53.342899,1.54,-0.892,1.833
53.35345,1.61,-1.005,1.671
53.364001,1.4,-0.762,1.5
53.374552,1.26,-0.799,1.707
53.385103,1.26,-0.88,1.764
53.395654,1.33,-0.58,1.675
53.406205,1.61,-0.693,1.513
53.416756,1.26,-0.64,2.019
53.427307,1.4,-0.811,1.776
53.437858,1.12,-0.762,1.5
53.44848,1.26,-0.774,1.569
53.459102,1.26,-0.762,1.5
53.469724,1.33,-0.827,1.063
53.480346,1.12,-1.046,1.095
53.490968,1.12,-0.758,1.075
53.50159,0.91,-0.791,0.856
53.512212,0.77,-0.766,0.718
53.522834,0.77,-0.71,0.799
53.533456,0.84,-0.422,0.779
53.544078,0.91,-0.284,0.803
53.5547,0.77,-0.231,1.31
53.565345,0.63,-0.45,1.342
53.57599,0.42,-0.799,1.707
53.586635,0.28,-0.823,1.845
53.59728,0.49,-0.661,1.732
53.607925,0.56,-0.847,1.983
53.61857,0.56,-0.786,1.638
53.629215,0.7,-0.774,1.569
53.63986,0.42,-0.843,1.557
53.650505,0.21,-0.969,1.464
53.66115,0.35,-1.257,1.484
53.671795,0.63,-1.03,1.809
53.68244,0.28,-1.103,2.222
53.693085,0.42,-1.066,2.015
53.70373,0.42,-1.034,2.234
53.714405,0.49,-0.985,1.959
53.72508,0.49,-0.892,1.833
53.735755,0.07,-0.928,2.04
53.74643,0.14,-1.346,2.393
53.757105,0.0,-1.265,2.336
53.76778,0.56,-1.22,2.486
53.778455,0.56,-1.472,2.299
53.78913,0.28,-1.391,2.243
53.799805,0.21,-1.504,2.08
53.81048,0.21,-1.65,1.699
53.821155,-0.07,-2.133,1.614
53.83187,-0.28,-1.561,1.999
53.842585,-0.28,-1.492,2.011
53.8533,0.07,-1.719,1.687
53.864015,-0.07,-1.151,1.29
53.87473,0.21,-0.855,1.626
53.885445,0.56,-0.969,1.464
53.89616,0.49,-0.6,1.387
53.906875,0.7,-0.369,1.285
53.91759,0.49,-0.3,1.298
53.928305,0.77,-0.182,1.034
53.93902,0.91,-0.255,1.448
53.949735,1.19,0.114,1.371
53.960453,1.26,0.126,1.302
53.971171,1.19,-0.482,1.123
53.981889,1.19,-0.495,1.192
53.992607,1.12,-0.632,1.168
54.003325,1.05,-0.563,1.18
54.014043,1.12,-0.965,1.038
54.024761,1.19,-1.083,1.302
54.035479,1.19,-1.103,1.014
54.046197,0.84,-1.273,0.771
54.056915,1.12,-1.273,0.771
54.067633,1.05,-1.095,1.371
54.078351,0.7,-1.095,1.371
54.089069,0.91,-1.018,1.74
54.09976,0.91,-1.086,1.728
54.110451,0.49,-1.281,1.622
54.121142,0.42,-1.07,1.233
54.131833,0.42,-0.981,1.533
54.142524,0.49,-0.831,1.488
54.153215,0.42,-0.981,1.533
54.163906,0.35,-1.188,1.496
54.174597,0.28,-0.912,1.545
54.185288,0.56,-1.05,1.521
54.195979,0.63,-1.038,1.452
54.20667,0.35,-1.301,1.334
54.217361,0.56,-1.095,1.371
54.228052,0.63,-1.176,1.428
54.238723,0.77,-1.516,0.941
54.249394,0.49,-1.103,1.014
54.260065,0.7,-1.07,1.233
54.270736,0.91,-1.358,1.253
54.281407,0.91,-1.07,1.233
54.292078,1.12,-1.058,1.164
54.302749,1.12,-0.969,1.464
54.31342,1.33,-1.107,1.44
54.324091,1.4,-1.289,1.265
54.334762,1.47,-1.342,0.758
54.345433,1.12,-0.965,1.038
54.356104,1.19,-0.628,0.742
54.36677,1.19,-0.328,0.653
54.377436,1.4,-0.17,0.965
54.388102,1.26,-0.357,1.217
54.398768,1.4,-0.048,1.484
54.409434,1.54,0.053,1.715
54.4201,1.54,-0.016,1.703
54.430766,1.68,0.069,1.221
54.441432,1.96,0.381,1.062
54.452098,1.96,0.187,0.957
54.462764,1.75,-0.032,0.989
54.47343,1.61,0.243,1.038
54.484096,1.89,0.312,1.05
54.494769,1.68,0.345,1.269
54.505442,1.26,0.531,1.018
54.516115,0.91,0.621,1.318
54.526788,1.19,0.531,1.018
54.537461,1.19,0.831,0.928
54.548134,0.91,0.937,0.734
54.558807,1.19,0.677,0.19
54.56948,1.05,0.47,0.154
54.580153,0.98,0.361,-0.434
54.590826,1.33,0.637,-0.385
54.601499,1.96,0.649,-0.454
54.612172,2.87,0.551,-1.111
54.622867,3.29,0.969,-1.464
54.633562,3.99,1.468,-1.874
54.644257,4.83,2.275,-2.016
54.654952,5.25,3.26,-2.766
54.665647,5.67,3.787,-3.739
54.676342,6.65,4.225,-5.013
54.687037,6.79,4.788,-4.984
54.697732,7.35,5.38,-4.311
54.708427,7.77,6.09,-3.902
54.719122,8.12,7.019,-4.733
54.729817,8.54,7.42,-5.8
54.740512,8.61,7.724,-6.315
54.75118,8.4,8.194,-6.161
54.761848,7.77,8.904,-5.751
54.772516,7.28,9.026,-6.441
54.783184,6.93,9.038,-6.51
54.793852,6.3,8.957,-6.453
54.80452,5.32,8.847,-5.832
54.815188,4.83,8.421,-5.836
54.825856,4.2,7.842,-5.37
54.836524,3.99,7.193,-4.916
54.847192,3.71,6.406,-4.486
54.85786,3.36,5.336,-3.253
54.868528,3.29,4.225,-2.596
54.879196,3.01,3.369,-2.178
54.889861,2.94,2.632,-0.815
54.900526,3.5,2.506,0.3
54.911191,3.29,1.809,1.03
54.921856,3.36,1.687,1.719
54.932521,3.57,1.557,2.052
54.943186,3.71,2.243,2.599
54.953851,3.64,2.028,3.414
54.964516,3.92,2.231,3.876
54.975181,3.71,2.357,3.97
54.985846,3.71,2.575,3.937
54.996511,3.64,3.289,3.921
55.007176,3.08,3.03,3.377
55.017839,2.45,3.699,3.211
55.028502,1.54,4.209,2.732
55.039165,0.84,4.911,2.785
55.049828,0.35,4.753,2.473
55.060491,-0.35,4.789,2.266
55.071154,-1.05,4.935,1.439
55.081817,-1.61,4.712,0.689
55.09248,-2.24,4.748,0.482
55.103143,-2.38,4.894,-0.345
55.113806,-2.66,4.837,-1.635
55.124469,-3.36,4.886,-1.911
55.135132,-3.85,4.76,-2.004
55.14577,-4.34,4.172,-1.894
55.156408,-4.55,3.576,-2.142
55.167046,-4.62,2.794,-2.137
55.177684,-4.41,2.1,-1.833
55.188322,-4.9,1.188,-1.496
55.19896,-4.55,0.044,-1.058
55.209598,-3.78,-0.373,-0.706
55.220236,-3.29,-1.087,-0.689
55.230874,-2.52,-2.011,-0.284
55.241512,-1.47,-2.984,0.398
55.25215,-0.35,-3.58,1.359
55.262788,0.7,-4.343,1.651
55.273426,1.89,-5.072,2.162
55.284022,3.5,-5.482,2.872
55.294618,4.69,-5.299,3.046
55.305214,6.09,-4.837,2.843
55.31581,6.37,-4.371,2.215
55.326406,7.07,-3.99,2.069
55.337002,7.35,-3.378,1.821
55.347598,7.14,-2.972,1.537
55.358194,6.79,-2.258,1.521
55.36879,6.23,-2.121,1.545
55.379386,5.67,-1.999,2.064
55.389982,5.46,-1.346,2.393
55.400578,5.25,-1.541,2.287
55.411174,4.76,-1.532,2.644
55.421744,3.92,-1.463,3.865
55.432314,3.22,-1.731,4.173
55.442884,2.66,-1.504,4.497
55.453454,1.54,-0.827,4.688
55.464024,1.19,-0.612,5.081
55.474594,0.77,-0.303,5.349
55.485164,0.28,-0.259,5.499
55.495734,0.07,-0.352,5.624
55.506304,-0.28,-0.32,5.843
55.516874,-0.42,-0.835,5.539
55.527444,-0.56,-1.163,4.984
55.538014,-0.7,-1.905,4.355
55.548544,-0.91,-2.497,3.682
55.559074,-0.91,-2.7,3.22
55.569604,-0.91,-2.765,2.782
55.580134,-0.91,-3.207,2.064
55.590664,-0.56,-3.386,1.464
55.601194,-0.35,-3.163,1.006
55.611724,-0.07,-2.782,0.86
55.622254,0.35,-2.607,0.678
55.632784,0.98,-2.478,0.345
55.643314,1.26,-2.109,0.268
55.653844,1.82,-1.967,-0.134
55.664374,1.68,-1.817,-0.178
55.674904,1.75,-1.277,-0.012
55.685434,1.47,-1.367,-0.312
55.695964,0.98,-1.135,-0.413
55.706494,0.35,-0.787,-0.778
55.716962,-0.42,-0.503,-1.581
55.72743,-1.12,0.133,-3.175
55.737898,-1.82,0.409,-4.335
55.748366,-2.1,0.806,-4.976
55.758834,-2.66,0.989,-4.801
55.769302,-3.15,1.009,-4.513
55.77977,-3.22,1.05,-3.938
55.790238,-2.66,1.171,-3.419
55.800706,-2.03,1.147,-3.281
55.811174,-0.77,1.313,-2.612
55.821621,1.68,1.232,-2.555
55.832068,4.13,1.2,-2.774
55.842515,6.51,0.835,-3.122
55.852962,9.1,0.519,-2.538
55.863409,10.64,0.134,-1.967
55.873856,11.48,-0.454,-1.857
55.884303,11.62,-1.051,-2.104
55.89475,11.48,-1.395,-2.165
55.905197,11.27,-1.728,-2.295
55.915644,11.34,-2.409,-2.06
55.926091,11.06,-2.689,-1.682
55.936538,10.29,-3.346,-1.585
55.946946,8.26,-4.286,-1.893
55.957354,5.95,-4.972,-2.44
55.967762,3.78,-5.925,-2.68
55.97817,2.73,-6.383,-1.694
55.988578,1.4,-7.056,-1.102
55.998986,0.35,-7.81,-1.661
56.009394,-0.63,-8.613,-1.945
56.019802,-1.33,-9.513,-1.677
56.03021,-2.03,-10.499,-0.927
56.040618,-1.82,-12.972,-1.008
56.051026,-1.54,-15.709,-1.206
56.061434,-0.84,-18.937,-0.638
56.071842,-1.68,-22.339,-1.096
56.082238,-2.1,-25.145,-1.306
56.092634,-2.38,-28.989,-1.273
56.10303,-2.87,-32.16,-0.624
56.113426,-2.1,-34.204,0.082
56.123822,-0.84,-35.039,0.787
56.134218,0.7,-34.994,0.938
56.144614,2.52,-34.707,0.917
56.15501,5.46,-33.125,1.623
56.165406,6.72,-31.093,2.194
56.175802,7.7,-28.328,3.037
56.186198,8.19,-25.258,3.365
56.196594,7.28,-21.791,3.052
56.206969,6.44,-18.263,2.395
56.217344,6.72,-14.658,2.107
56.227719,7.49,-11.24,2.07
56.238094,8.33,-8.069,2.629
56.248469,9.52,-5.231,3.058
56.258844,10.64,-2.481,3.188
56.269219,11.97,-0.381,3.771
56.279594,12.18,1.294,4.351
56.289969,11.06,2.332,5.316
56.300344,10.15,3.091,6.658
56.310719,8.61,2.738,7.449
56.321094,6.02,2.142,8.41
56.331469,3.08,0.634,9.708
56.341864,-0.42,-0.911,11.212
56.352259,-3.43,-2.516,11.853
56.362654,-5.25,-4.321,11.606
56.373049,-6.51,-6.547,10.929
56.383444,-7.56,-8.555,10.22
56.393839,-8.33,-10.327,10.192
56.404234,-8.54,-11.843,9.924
56.414629,-8.33,-13.295,8.886
56.425024,-7.56,-14.362,7.277
56.435419,-6.86,-14.638,6.02
56.445814,-6.3,-14.869,4.913
56.456209,-6.02,-14.326,3.445
56.466587,-5.32,-13.483,1.887
56.476965,-3.78,-12.384,0.091
56.487343,-1.68,-10.669,-1.17
56.497721,0.7,-8.905,-2.707
56.508099,2.52,-7.198,-4.326
56.518477,4.41,-5.475,-5.23
56.528855,6.3,-4.044,-5.689
56.539233,8.26,-2.641,-5.583
56.549611,9.45,-1.915,-5.669
56.559989,10.64,-1.071,-6.017
56.570367,11.41,-0.321,-6.241
56.580745,10.99,0.141,-6.443
56.591123,10.64,-0.232,-7.149
56.601518,9.73,-1.08,-7.583
56.611913,9.52,-2.098,-8.26
56.622308,8.89,-4.316,-8.58
56.632703,8.75,-6.343,-8.369
56.643098,8.96,-8.946,-8.117
56.653493,8.96,-12.028,-8.376
56.663888,9.73,-15.974,-8.574
56.674283,10.36,-21.209,-8.715
56.684678,10.57,-27.088,-7.62
56.695073,9.8,-32.635,-6.394
56.705468,7.35,-37.996,-5.42
56.715863,4.83,-43.357,-5.655
56.726261,2.73,-49.269,-5.986
56.736659,-0.42,-54.338,-5.459
56.747057,-3.22,-59.67,-5.048
56.757455,-5.25,-66.239,-5.283
56.767853,-6.72,-73.98,-5.723
56.778251,-8.26,-81.563,-5.852
56.788649,-10.29,-88.517,-5.515
56.799047,-12.25,-94.344,-6.329
56.809445,-14.0,-99.997,-7.326
56.819843,-15.54,-105.674,-8.184
56.830241,-16.45,-111.217,-8.593
56.840639,-16.87,-116.493,-8.102
56.851037,-16.24,-121.505,-7.493
56.861476,-14.49,-126.204,-7.042
56.871915,-11.76,-130.357,-7.277
56.882354,-8.82,-133.589,-7.491
56.892793,-7.07,-136.853,-9.133
56.903232,-6.72,-140.106,-10.844
56.913671,-6.72,-143.183,-11.529
56.92411,-7.0,-145.693,-11.403
56.934549,-7.56,-147.109,-11.439
56.944988,-6.93,-147.595,-11.098
56.955427,-6.37,-146.873,-10.758
56.965866,-6.37,-144.598,-10.357
56.976305,-5.74,-140.564,-9.858
56.986744,-5.25,-135.195,-9.267
56.99721,-4.2,-128.447,-8.433
57.007676,-3.57,-120.807,-8.223
57.018142,-3.29,-111.988,-8.658
57.028608,-2.94,-102.779,-8.882
57.039074,-2.03,-93.238,-8.977
57.04954,-1.33,-83.708,-7.794
57.060006,-0.56,-74.536,-6.603
57.070472,0.35,-65.85,-6.28
57.080938,0.49,-58.174,-5.069
57.091404,0.35,-51.223,-2.564
57.10187,-0.49,-44.333,0.286
57.112336,-1.68,-38.437,2.321
57.122802,-3.01,-33.405,3.208
57.133323,-3.57,-28.993,3.986
57.143844,-3.92,-24.942,5.198
57.154365,-4.2,-21.689,6.909
57.164886,-3.78,-18.794,7.419
57.175407,-3.36,-16.653,7.37
57.185928,-2.73,-15.075,7.293
57.196449,-1.75,-13.745,7.812
57.20697,-0.28,-12.995,7.589
57.217491,1.82,-12.789,6.417
57.228012,3.99,-12.25,4.166
57.238533,5.67,-11.309,2.057
57.249086,7.28,-10.956,1.267
57.259639,8.61,-10.794,-0.055
57.270192,9.8,-10.608,-1.515
57.280745,10.71,-10.345,-2.606
57.291298,10.85,-10.519,-3.632
57.301851,10.78,-10.333,-3.883
57.312404,10.64,-10.118,-3.49
57.322957,10.36,-9.83,-3.51
57.33351,9.87,-9.485,-4.658
57.344063,9.17,-8.958,-5.631
57.354616,8.19,-8.358,-5.81
57.365169,7.07,-7.543,-5.595
57.375722,6.37,-6.878,-5.335
57.386311,5.46,-6.363,-5.031
57.3969,4.34,-6.237,-4.938
57.407489,4.55,-5.674,-4.91
57.418078,4.13,-5.702,-4.346
57.428667,4.06,-6.294,-2.602
57.439256,4.69,-6.581,-1.374
57.449845,5.32,-7.388,-1.232
57.460434,6.44,-7.534,-1.613
57.471023,7.07,-8.248,-2.805
57.481612,7.7,-9.242,-3.62
57.492201,8.47,-10.11,-4.341
57.50279,8.54,-10.629,-4.22
57.513409,8.75,-11.221,-3.684
57.524028,8.75,-11.606,-4.321
57.534647,8.33,-11.111,-5.513
57.545266,7.77,-11.095,-6.008
57.555885,6.58,-10.844,-5.821
57.566504,5.88,-10.507,-6.118
57.577123,5.25,-9.802,-6.491
57.587742,4.9,-8.95,-6.483
57.598361,4.48,-8.812,-6.458
57.60898,4.13,-8.358,-5.81
57.619599,4.06,-8.005,-5.392
57.630218,4.62,-7.628,-5.112
57.640837,5.11,-7.129,-4.314
57.651447,5.88,-6.711,-3.458
57.662057,6.86,-5.994,-2.692
57.672667,7.84,-5.174,-1.694
57.683277,8.19,-4.457,-0.928
57.693887,8.75,-4.254,-0.466
57.704497,8.68,-4.014,-0.21
57.715107,8.05,-3.248,1.489
57.725717,7.91,-2.668,3.439
57.736327,7.77,-2.059,3.617
57.746937,8.05,-1.776,2.814
57.757547,8.54,-1.326,2.681
57.768157,8.54,-1.021,3.374
57.778767,7.63,-0.466,4.254
57.789382,6.58,-0.113,4.671
57.799997,5.25,0.118,5.778
57.810612,4.76,0.123,6.561
57.821227,4.48,0.163,7.137
57.831842,4.34,0.305,6.735
57.842457,4.62,0.333,6.172
57.853072,4.48,0.009,5.19
57.863687,4.62,-0.32,4.635
57.874302,4.55,-0.502,4.461
57.884917,4.48,-0.697,4.355
57.895532,4.9,-0.583,3.309
57.906147,5.11,-0.113,2.255
57.916748,5.32,0.077,1.577
57.927349,5.74,-0.105,1.403
57.93795,6.37,0.061,0.864
57.948551,7.0,0.483,0.085
57.959152,7.42,1.281,-0.414
57.969753,6.93,1.322,-1.046
57.980354,7.07,1.991,-1.213
57.990955,6.93,2.08,-0.913
58.001556,6.86,2.575,-0.897
58.012157,7.14,2.773,-1.217
58.022758,6.65,3.037,-1.099
58.033359,5.95,3.722,-1.76
58.04396,5.25,4.059,-2.056
58.054561,4.41,3.933,-2.15
58.065133,3.15,3.751,-2.324
58.075705,3.08,4.12,-2.401
58.086277,2.94,4.132,-2.47
